,hora,tipo_carretera,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,lesividad,drogas_alcohol_positivo,vehiculos_implicados,coordenada_x_utm,coordenada_y_utm
45154,1,0,3.0,4,1.0,5.0,1.0,3,1,Slight,2,5,444010570,4474021080
45155,1,0,3.0,4,1.0,5.0,2.0,3,1,Slight,2,5,444010570,4474021080
45379,2,18,3.0,2,1.0,9.0,1.0,3,1,Slight,2,4,444010570,4474021080
45380,2,18,3.0,2,1.0,5.0,1.0,3,1,Slight,2,4,444010570,4474021080
45929,1,0,3.0,3,1.0,3.0,1.0,3,1,Slight,2,1,444010570,4474021080
45978,2,15,3.0,2,1.0,5.0,1.0,3,1,Slight,2,2,444010570,4474021080
46834,1,0,3.0,0,1.0,4.0,1.0,3,1,Slight,2,3,444010570,4474021080
46835,1,0,3.0,0,1.0,4.0,2.0,3,2,Slight,2,3,444010570,4474021080
46836,1,0,3.0,0,1.0,5.0,1.0,3,1,Slight,2,3,444010570,4474021080
47871,1,0,3.0,4,2.0,5.0,1.0,3,2,Slight,2,3,444010570,4474021080
47872,1,0,3.0,4,2.0,5.0,1.0,3,1,Slight,2,3,444010570,4474021080
47873,1,0,3.0,4,2.0,5.0,2.0,3,2,Slight,2,3,444010570,4474021080
48340,1,0,3.0,0,1.0,3.0,1.0,3,1,Slight,2,2,444010570,4474021080
48341,1,0,3.0,0,1.0,5.0,1.0,3,2,Slight,2,2,444010570,4474021080
49075,1,18,3.0,4,1.0,9.0,1.0,3,1,Slight,2,2,444010570,4474021080
49076,1,18,3.0,4,1.0,4.0,1.0,3,1,Slight,2,2,444010570,4474021080
50108,1,18,3.0,4,2.0,9.0,1.0,3,1,Slight,2,2,444010570,4474021080
50109,1,18,3.0,4,2.0,5.0,1.0,3,1,Slight,2,2,444010570,4474021080
52113,1,18,3.0,4,3.0,5.0,1.0,3,2,Slight,2,2,444010570,4474021080
52114,1,18,3.0,4,3.0,5.0,1.0,3,1,Slight,2,2,444010570,4474021080
52815,1,15,3.0,3,1.0,3.0,1.0,3,1,Slight,2,1,444010570,4474021080
52890,1,0,3.0,3,1.0,4.0,1.0,3,1,Slight,2,1,444010570,4474021080
53408,1,0,3.0,0,1.0,12.0,1.0,3,1,Slight,2,3,444010570,4474021080
53409,1,0,3.0,0,1.0,5.0,1.0,3,2,Slight,2,3,444010570,4474021080
53410,1,0,3.0,0,1.0,5.0,2.0,1,2,Slight,2,3,444010570,4474021080
31529,1,18,3.0,3,2.0,4.0,1.0,3,1,Serious,2,1,444007158,4474049841
26371,1,16,9.0,3,1.0,13.0,1.0,3,1,Serious,2,1,435994132,4474088241
43460,1,12,15.0,4,1.0,4.0,1.0,3,1,Slight,2,2,441191800,4474104700
43461,1,12,15.0,4,1.0,5.0,1.0,3,1,Slight,2,2,441191800,4474104700
48388,2,12,15.0,2,1.0,3.0,1.0,3,1,Serious,2,3,441191800,4474104700
48389,2,12,15.0,2,1.0,3.0,2.0,3,1,Slight,2,3,441191800,4474104700
48390,2,12,15.0,2,1.0,5.0,1.0,2,1,Slight,2,3,441191800,4474104700
160,1,19,15.0,6,1.0,5.0,1.0,3,1,Slight,2,2,441556157,4474116537
161,1,19,15.0,6,1.0,5.0,3.0,4,2,Serious,2,2,441556157,4474116537
31770,2,3,0.0,0,1.0,3.0,1.0,3,1,Fatal,2,2,438848438,4474142857
31771,2,3,0.0,0,1.0,5.0,1.0,3,2,Slight,2,2,438848438,4474142857
30396,1,19,15.0,6,1.0,5.0,1.0,4,1,Slight,2,2,443694445,4474144721
30397,1,19,15.0,6,1.0,5.0,3.0,4,1,Serious,2,2,443694445,4474144721
41564,1,19,15.0,6,1.0,5.0,1.0,3,1,Slight,2,2,442806831,4474193107
41565,1,19,15.0,6,1.0,5.0,3.0,3,2,Serious,2,2,442806831,4474193107
2748,2,18,15.0,4,1.0,5.0,1.0,3,2,Slight,2,4,444027010,4474200102
2749,2,18,15.0,4,1.0,5.0,1.0,3,1,Slight,2,4,444027010,4474200102
2750,2,18,15.0,4,1.0,5.0,1.0,4,1,Slight,2,4,444027010,4474200102
2751,2,18,15.0,4,1.0,5.0,2.0,3,1,Slight,2,4,444027010,4474200102
13911,1,18,4.0,3,1.0,3.0,1.0,3,2,Serious,2,2,444022816,4474206832
13912,1,18,4.0,3,1.0,3.0,2.0,3,1,Serious,2,2,444022816,4474206832
40038,1,3,9.0,6,1.0,1.0,1.0,3,2,Slight,2,2,436728604,4474227616
40039,1,3,9.0,6,1.0,1.0,3.0,1,1,Serious,2,2,436728604,4474227616
8415,1,3,0.0,2,1.0,15.0,1.0,3,1,Slight,2,3,441080898,4474242044
8416,1,3,0.0,2,1.0,15.0,3.0,4,1,Serious,2,3,441080898,4474242044
8417,1,3,0.0,2,1.0,5.0,1.0,4,1,Slight,2,3,441080898,4474242044
14255,1,3,0.0,2,1.0,3.0,1.0,3,1,Slight,2,2,441082024,4474241597
14256,1,3,0.0,2,1.0,5.0,1.0,3,1,Slight,2,2,441082024,4474241597
19306,2,3,0.0,2,1.0,5.0,1.0,2,1,Slight,2,2,441081197,4474240273
19307,2,3,0.0,2,1.0,5.0,1.0,3,1,Slight,2,2,441081197,4474240273
12715,2,19,15.0,2,1.0,6.0,1.0,3,1,Slight,2,8,442624406,4474263200
12716,2,19,15.0,2,1.0,6.0,2.0,3,1,Slight,2,8,442624406,4474263200
12717,2,19,15.0,2,1.0,6.0,2.0,4,2,Slight,2,8,442624406,4474263200
12718,2,19,15.0,2,1.0,5.0,1.0,3,1,Serious,2,8,442624406,4474263200
12719,2,19,15.0,2,1.0,5.0,2.0,3,2,Slight,2,8,442624406,4474263200
31261,2,12,20.0,6,1.0,5.0,1.0,3,2,Slight,2,2,447177533,4474271029
31262,2,12,20.0,6,1.0,5.0,3.0,4,1,Serious,2,2,447177533,4474271029
46097,2,17,0.0,2,1.0,3.0,1.0,3,1,Serious,2,4,440462820,4474290530
46098,2,17,0.0,2,1.0,3.0,2.0,3,2,Serious,2,4,440462820,4474290530
46099,2,17,0.0,2,1.0,5.0,1.0,3,1,Slight,2,4,440462820,4474290530
46100,2,17,0.0,2,1.0,5.0,2.0,3,1,Slight,2,4,440462820,4474290530
35219,2,18,12.0,3,1.0,3.0,1.0,3,1,Serious,2,1,444004511,4474331462
31285,1,12,20.0,6,1.0,2.0,1.0,3,2,Slight,2,2,447060191,4474361091
31286,1,12,20.0,6,1.0,2.0,3.0,4,2,Serious,2,2,447060191,4474361091
31554,1,19,15.0,6,1.0,5.0,1.0,4,1,Slight,2,2,443199130,4474372135
31555,1,19,15.0,6,1.0,5.0,3.0,3,2,Serious,2,2,443199130,4474372135
48369,2,3,0.0,3,1.0,3.0,1.0,3,1,Slight,2,2,441109480,4474401960
48370,2,3,0.0,3,1.0,5.0,1.0,3,1,Slight,2,2,441109480,4474401960
50322,1,3,0.0,1,1.0,5.0,1.0,3,1,Slight,2,2,441109480,4474401960
50323,1,3,0.0,1,1.0,5.0,2.0,3,2,Slight,2,2,441109480,4474401960
51189,1,3,0.0,0,2.0,3.0,1.0,3,1,Slight,2,2,441109480,4474401960
51190,1,3,0.0,0,2.0,5.0,1.0,3,1,Slight,2,2,441109480,4474401960
51618,2,3,0.0,3,1.0,6.0,1.0,3,1,Slight,2,5,441109480,4474401960
51619,2,3,0.0,3,1.0,6.0,2.0,3,2,Slight,2,5,441109480,4474401960
51620,2,3,0.0,3,1.0,6.0,2.0,3,1,Slight,2,5,441109480,4474401960
51621,2,3,0.0,3,1.0,6.0,2.0,4,1,Slight,2,5,441109480,4474401960
51622,2,3,0.0,3,1.0,6.0,2.0,1,2,Slight,2,5,441109480,4474401960
53851,1,3,0.0,6,1.0,5.0,1.0,3,1,Slight,2,1,441109480,4474401960
54299,2,3,0.0,6,1.0,5.0,1.0,2,1,Slight,1,4,441109480,4474401960
54300,2,3,0.0,6,1.0,5.0,2.0,2,2,Slight,2,4,441109480,4474401960
54301,2,3,0.0,6,1.0,5.0,2.0,2,1,Slight,2,4,441109480,4474401960
54302,2,3,0.0,6,1.0,5.0,3.0,3,1,Fatal,2,4,441109480,4474401960
19806,1,19,15.0,6,1.0,5.0,1.0,3,1,Slight,2,2,442567590,4474415661
19807,1,19,15.0,6,1.0,5.0,3.0,4,2,Serious,2,2,442567590,4474415661
26960,1,18,3.0,4,1.0,9.0,1.0,3,1,Slight,2,2,444077097,4474455608
26961,1,18,3.0,4,1.0,3.0,1.0,3,1,Serious,2,2,444077097,4474455608
7730,1,3,15.0,3,1.0,4.0,1.0,3,1,Serious,2,1,441133800,4474465394
26259,1,3,0.0,3,1.0,1.0,1.0,2,1,Slight,2,1,441130706,4474460678
29280,2,3,0.0,6,1.0,5.0,1.0,3,1,Slight,2,2,441138833,4474462169
29281,2,3,0.0,6,1.0,5.0,3.0,3,1,Slight,2,2,441138833,4474462169
33638,2,3,0.0,0,1.0,3.0,1.0,3,2,Slight,2,2,441134993,4474467649
33639,2,3,0.0,0,1.0,5.0,1.0,3,2,Slight,2,2,441134993,4474467649
25549,2,19,0.0,6,1.0,12.0,1.0,3,1,Slight,2,2,440192120,4474483978
25550,2,19,0.0,6,1.0,12.0,3.0,3,1,Fatal,2,2,440192120,4474483978
9722,2,12,15.0,2,1.0,4.0,1.0,3,1,Slight,2,5,441156691,4474502377
9723,2,12,15.0,2,1.0,5.0,1.0,3,1,Slight,2,5,441156691,4474502377
9724,2,12,15.0,2,1.0,5.0,2.0,3,1,Slight,2,5,441156691,4474502377
16511,1,3,15.0,0,1.0,6.0,1.0,3,1,Slight,2,2,441155088,4474493075
16512,1,3,15.0,0,1.0,3.0,1.0,3,2,Fatal,2,2,441155088,4474493075
22067,1,3,0.0,2,1.0,6.0,1.0,3,1,Slight,2,2,441155126,4474502183
22068,1,3,0.0,2,1.0,4.0,1.0,3,1,Slight,2,2,441155126,4474502183
20489,1,18,4.0,0,1.0,5.0,1.0,3,1,Slight,2,2,444096707,4474510746
20490,1,18,4.0,0,1.0,5.0,1.0,3,2,Slight,2,2,444096707,4474510746
33477,1,15,9.0,1,1.0,5.0,1.0,3,1,Serious,2,1,444097825,4474523273
37503,2,18,15.0,1,1.0,3.0,1.0,3,1,Serious,2,1,444099391,4474511566
39665,2,0,4.0,0,1.0,12.0,1.0,3,1,Slight,2,2,444102019,4474510466
39666,2,0,4.0,0,1.0,5.0,1.0,3,2,Slight,2,2,444102019,4474510466
22319,1,15,4.0,0,1.0,4.0,1.0,3,1,Serious,2,3,444097974,4474536731
22320,1,15,4.0,0,1.0,5.0,1.0,3,1,Slight,2,3,444097974,4474536731
45475,2,12,0.0,2,1.0,3.0,1.0,3,1,Slight,1,2,441152780,4474568520
45476,2,12,0.0,2,1.0,3.0,1.0,3,1,Fatal,2,2,441152780,4474568520
2314,2,19,4.0,6,1.0,5.0,1.0,3,1,Slight,2,2,441498968,4474592839
2315,2,19,4.0,6,1.0,5.0,3.0,3,2,Serious,2,2,441498968,4474592839
13799,2,19,4.0,0,1.0,12.0,1.0,3,1,Slight,2,2,441510301,4474583519
13800,2,19,4.0,0,1.0,5.0,1.0,2,1,Slight,2,2,441510301,4474583519
25632,1,19,15.0,4,1.0,4.0,1.0,3,1,Slight,2,2,443531229,4474612635
25633,1,19,15.0,4,1.0,5.0,1.0,4,2,Slight,2,2,443531229,4474612635
41033,2,19,15.0,4,1.0,4.0,1.0,3,1,Slight,2,3,443530148,4474608553
41034,2,19,15.0,4,1.0,4.0,2.0,3,2,Serious,2,3,443530148,4474608553
41035,2,19,15.0,4,1.0,5.0,1.0,3,1,Slight,2,3,443530148,4474608553
45260,2,3,0.0,4,1.0,3.0,1.0,3,1,Serious,2,3,441183590,4474619680
45261,2,3,0.0,4,1.0,5.0,1.0,3,1,Slight,2,3,441183590,4474619680
45262,2,3,0.0,4,1.0,5.0,2.0,3,2,Slight,2,3,441183590,4474619680
52384,1,3,0.0,2,1.0,4.0,1.0,3,1,Slight,2,2,441183590,4474619680
52385,1,3,0.0,2,1.0,5.0,1.0,3,1,Slight,2,2,441183590,4474619680
53707,2,3,0.0,4,1.0,4.0,1.0,3,1,Slight,2,2,441183590,4474619680
53708,2,3,0.0,4,1.0,3.0,1.0,3,1,Slight,1,2,441183590,4474619680
40098,1,3,9.0,9,1.0,1.0,1.0,4,1,Serious,2,1,437694145,4474632021
33061,1,19,0.0,2,1.0,9.0,1.0,3,1,Slight,2,2,439784713,4474656962
33062,1,19,0.0,2,1.0,4.0,1.0,3,1,Serious,2,2,439784713,4474656962
38070,1,19,0.0,0,1.0,4.0,1.0,3,1,Slight,2,2,439784497,4474656133
38071,1,19,0.0,0,1.0,5.0,1.0,3,1,Slight,2,2,439784497,4474656133
17414,2,19,15.0,4,1.0,4.0,1.0,2,1,Serious,2,2,441899142,4474680449
17415,2,19,15.0,4,1.0,5.0,1.0,3,1,Slight,2,2,441899142,4474680449
43212,1,5,9.0,1,1.0,5.0,1.0,3,1,Slight,2,3,438842540,4474692490
43213,1,5,9.0,1,1.0,5.0,2.0,3,2,Slight,2,3,438842540,4474692490
43214,1,5,9.0,1,1.0,5.0,2.0,1,2,Slight,2,3,438842540,4474692490
43679,2,9,9.0,6,3.0,3.0,1.0,3,1,Slight,2,2,438842540,4474692490
43680,2,9,9.0,6,3.0,3.0,3.0,4,1,Slight,2,2,438842540,4474692490
43849,1,9,9.0,3,3.0,2.0,1.0,3,1,Slight,2,1,438842540,4474692490
46777,1,9,9.0,4,1.0,9.0,1.0,3,1,Slight,2,2,438842540,4474692490
46778,1,9,9.0,4,1.0,3.0,1.0,3,1,Slight,2,2,438842540,4474692490
49168,2,3,9.0,6,1.0,5.0,1.0,4,1,Slight,2,2,438842540,4474692490
49169,2,3,9.0,6,1.0,5.0,3.0,3,2,Serious,2,2,438842540,4474692490
53648,2,2,9.0,2,1.0,5.0,1.0,3,1,Slight,2,4,438842540,4474692490
53649,2,2,9.0,2,1.0,5.0,1.0,4,1,Slight,2,4,438842540,4474692490
53650,2,2,9.0,2,1.0,5.0,2.0,3,2,Slight,2,4,438842540,4474692490
53651,2,2,9.0,2,1.0,5.0,2.0,4,2,Slight,2,4,438842540,4474692490
3198,1,19,0.0,2,7.0,4.0,1.0,3,1,Slight,2,2,440047768,4474700805
3199,1,19,0.0,2,7.0,5.0,1.0,3,1,Slight,2,2,440047768,4474700805
39216,2,19,0.0,2,1.0,6.0,1.0,3,1,Slight,2,2,440038187,4474715363
39217,2,19,0.0,2,1.0,13.0,1.0,2,1,Serious,2,2,440038187,4474715363
20510,1,19,15.0,0,3.0,9.0,1.0,3,1,Slight,2,2,442790157,4474731990
20511,1,19,15.0,0,3.0,3.0,1.0,2,1,Serious,2,2,442790157,4474731990
11220,1,19,9.0,0,1.0,4.0,1.0,3,1,Serious,2,3,439262947,4474740649
11221,1,19,9.0,0,1.0,5.0,1.0,3,2,Slight,2,3,439262947,4474740649
11222,1,19,9.0,0,1.0,5.0,2.0,3,2,Slight,2,3,439262947,4474740649
2916,1,19,4.0,4,1.0,1.0,1.0,3,1,Slight,2,2,441589896,4474763660
2917,1,19,4.0,4,1.0,5.0,1.0,3,2,Slight,2,2,441589896,4474763660
15810,1,19,4.0,0,1.0,3.0,1.0,3,1,Serious,2,2,441586130,4474763735
15811,1,19,4.0,0,1.0,5.0,1.0,3,1,Slight,2,2,441586130,4474763735
32937,2,7,9.0,1,1.0,1.0,1.0,3,2,Serious,2,1,437536819,4474779952
12323,1,3,9.0,0,1.0,3.0,1.0,3,1,Slight,2,2,438781184,4474797157
12324,1,3,9.0,0,1.0,5.0,1.0,3,1,Slight,2,2,438781184,4474797157
30193,2,3,9.0,6,1.0,2.0,1.0,2,1,Slight,2,2,438785135,4474792590
30194,2,3,9.0,6,1.0,2.0,3.0,3,1,Serious,2,2,438785135,4474792590
3968,1,19,0.0,0,1.0,4.0,1.0,3,1,Slight,2,3,441303988,4474814101
3969,1,19,0.0,0,1.0,5.0,1.0,3,1,Slight,2,3,441303988,4474814101
3970,1,19,0.0,0,1.0,5.0,2.0,3,2,Slight,2,3,441303988,4474814101
4672,2,3,0.0,0,1.0,4.0,1.0,3,1,Slight,2,2,441306523,4474817718
4673,2,3,0.0,0,1.0,5.0,1.0,2,2,Slight,2,2,441306523,4474817718
4953,1,3,0.0,2,1.0,4.0,1.0,3,1,Slight,2,2,441303727,4474813225
4954,1,3,0.0,2,1.0,5.0,1.0,3,1,Slight,2,2,441303727,4474813225
5096,2,3,0.0,0,1.0,2.0,1.0,3,1,Slight,2,2,441303615,4474813244
5097,2,3,0.0,0,1.0,9.0,1.0,3,1,Slight,2,2,441303615,4474813244
5696,1,3,0.0,2,1.0,4.0,1.0,3,1,Slight,2,3,441306970,4474818575
5697,1,3,0.0,2,1.0,5.0,1.0,3,2,Slight,2,3,441306970,4474818575
5698,1,3,0.0,2,1.0,5.0,2.0,3,2,Slight,2,3,441306970,4474818575
6184,1,3,0.0,0,1.0,4.0,1.0,3,1,Slight,2,2,441304137,4474814884
6185,1,3,0.0,0,1.0,5.0,1.0,3,1,Slight,2,2,441304137,4474814884
6778,1,3,0.0,2,1.0,4.0,1.0,3,1,Serious,2,5,441305479,4474816003
6779,1,3,0.0,2,1.0,5.0,1.0,3,2,Slight,2,5,441305479,4474816003
6780,1,3,0.0,2,1.0,5.0,2.0,2,1,Slight,2,5,441305479,4474816003
6781,1,3,0.0,2,1.0,5.0,2.0,2,2,Slight,2,5,441305479,4474816003
7324,1,3,0.0,2,1.0,4.0,1.0,3,1,Slight,2,2,441306958,4474818829
7325,1,3,0.0,2,1.0,5.0,1.0,3,1,Slight,2,2,441306958,4474818829
9719,2,3,0.0,2,1.0,3.0,1.0,3,1,Slight,2,4,441304734,4474813952
9720,2,3,0.0,2,1.0,5.0,1.0,3,1,Slight,2,4,441304734,4474813952
9721,2,3,0.0,2,1.0,5.0,2.0,3,2,Slight,2,4,441304734,4474813952
12028,1,3,0.0,2,1.0,15.0,1.0,2,1,Slight,2,2,441301155,4474816637
12029,1,3,0.0,2,1.0,5.0,1.0,3,1,Slight,2,2,441301155,4474816637
23856,2,3,0.0,2,1.0,5.0,1.0,3,1,Slight,2,1,441305032,4474805303
29602,2,3,0.0,2,1.0,3.0,1.0,3,1,Slight,2,3,441303988,4474813207
29603,2,3,0.0,2,1.0,5.0,1.0,3,2,Slight,2,3,441303988,4474813207
29604,2,3,0.0,2,1.0,5.0,2.0,3,1,Slight,2,3,441303988,4474813207
30697,1,3,0.0,2,2.0,3.0,1.0,3,1,Slight,2,2,441304584,4474816077
30698,1,3,0.0,2,2.0,5.0,1.0,2,2,Slight,2,2,441304584,4474816077
35466,2,3,0.0,4,1.0,3.0,1.0,3,1,Slight,2,2,441308313,4474817830
35467,2,3,0.0,4,1.0,5.0,1.0,3,1,Slight,2,2,441308313,4474817830
35643,2,3,0.0,0,4.0,5.0,1.0,3,1,Slight,2,6,441305927,4474816674
35644,2,3,0.0,0,4.0,5.0,2.0,2,1,Slight,2,6,441305927,4474816674
35645,2,3,0.0,0,4.0,5.0,2.0,3,2,Slight,2,6,441305927,4474816674
35646,2,3,0.0,0,4.0,5.0,2.0,4,2,Slight,2,6,441305927,4474816674
35647,2,3,0.0,0,4.0,5.0,2.0,4,1,Slight,2,6,441305927,4474816674
41937,1,3,0.0,0,1.0,4.0,1.0,3,1,Slight,2,2,441305256,4474817084
41938,1,3,0.0,0,1.0,5.0,1.0,3,2,Slight,2,2,441305256,4474817084
36886,2,19,0.0,3,1.0,13.0,1.0,3,2,Serious,2,1,439493027,4474852650
7633,2,19,12.0,2,1.0,5.0,1.0,3,1,Slight,2,2,444305107,4474900146
7634,2,19,12.0,2,1.0,5.0,1.0,3,2,Slight,1,2,444305107,4474900146
23327,2,19,12.0,6,3.0,5.0,1.0,3,1,Slight,1,2,444303877,4474901022
23328,2,19,12.0,6,3.0,5.0,3.0,3,1,Serious,2,2,444303877,4474901022
20319,1,18,4.0,3,1.0,3.0,1.0,3,1,Serious,2,1,444097676,4474920800
14352,1,19,4.0,6,1.0,9.0,1.0,3,1,Slight,2,3,443053548,4474940595
14353,1,19,4.0,6,1.0,9.0,2.0,3,1,Slight,2,3,443053548,4474940595
14354,1,19,4.0,6,1.0,9.0,3.0,4,2,Serious,2,3,443053548,4474940595
3503,1,19,4.0,8,1.0,5.0,1.0,3,1,Slight,2,4,442439567,4474979331
3504,1,19,4.0,8,1.0,5.0,1.0,3,2,Slight,2,4,442439567,4474979331
3505,1,19,4.0,8,1.0,5.0,2.0,1,1,Slight,2,4,442439567,4474979331
27417,2,19,4.0,0,1.0,3.0,1.0,3,1,Serious,2,2,442440760,4474983245
27418,2,19,4.0,0,1.0,5.0,1.0,3,1,Slight,2,2,442440760,4474983245
43156,1,18,4.0,4,3.0,9.0,1.0,3,1,Slight,2,2,444020450,4474994570
43157,1,18,4.0,4,3.0,4.0,1.0,3,2,Slight,2,2,444020450,4474994570
46375,1,18,4.0,3,1.0,4.0,1.0,3,1,Serious,2,1,444020450,4474994570
46577,2,18,4.0,3,1.0,4.0,1.0,3,1,Slight,1,1,444020450,4474994570
46798,1,18,4.0,8,1.0,5.0,1.0,3,2,Slight,2,2,444020450,4474994570
46799,1,18,4.0,8,1.0,5.0,1.0,3,1,Slight,2,2,444020450,4474994570
47152,2,0,4.0,4,1.0,9.0,1.0,3,1,Slight,2,2,444020450,4474994570
47466,2,18,4.0,0,1.0,3.0,1.0,3,2,Slight,2,2,444020450,4474994570
47467,2,18,4.0,0,1.0,5.0,1.0,3,1,Slight,2,2,444020450,4474994570
47952,1,0,4.0,0,1.0,3.0,1.0,3,1,Slight,2,2,444020450,4474994570
47953,1,0,4.0,0,1.0,5.0,1.0,3,1,Slight,2,2,444020450,4474994570
48228,2,0,4.0,8,1.0,5.0,1.0,3,2,Slight,2,6,444020450,4474994570
48229,2,0,4.0,8,1.0,5.0,1.0,3,1,Slight,2,6,444020450,4474994570
48230,2,0,4.0,8,1.0,5.0,2.0,3,2,Slight,2,6,444020450,4474994570
48968,1,18,4.0,3,1.0,4.0,1.0,3,1,Slight,2,1,444020450,4474994570
49454,1,18,4.0,0,1.0,12.0,1.0,3,1,Slight,2,2,444020450,4474994570
49455,1,18,4.0,0,1.0,5.0,1.0,3,1,Slight,2,2,444020450,4474994570
49475,2,0,4.0,4,1.0,12.0,1.0,3,1,Slight,2,3,444020450,4474994570
49476,2,0,4.0,4,1.0,5.0,1.0,3,1,Slight,2,3,444020450,4474994570
50025,1,18,4.0,5,1.0,4.0,1.0,3,1,Slight,2,3,444020450,4474994570
50026,1,18,4.0,5,1.0,5.0,1.0,3,2,Slight,2,3,444020450,4474994570
50027,1,18,4.0,5,1.0,5.0,1.0,3,1,Slight,2,3,444020450,4474994570
51762,1,0,4.0,0,1.0,12.0,1.0,3,1,Slight,2,3,444020450,4474994570
51763,1,0,4.0,0,1.0,9.0,1.0,3,2,Slight,2,3,444020450,4474994570
51764,1,0,4.0,0,1.0,9.0,2.0,1,1,Slight,2,3,444020450,4474994570
26151,2,17,4.0,2,1.0,4.0,1.0,3,1,Slight,2,6,442670858,4475053184
26152,2,17,4.0,2,1.0,5.0,1.0,3,2,Slight,2,6,442670858,4475053184
26153,2,17,4.0,2,1.0,5.0,2.0,1,2,Slight,2,6,442670858,4475053184
26154,2,17,4.0,2,1.0,5.0,2.0,3,2,Slight,2,6,442670858,4475053184
34572,1,17,4.0,2,1.0,1.0,1.0,3,1,Serious,2,1,442668323,4475057658
17227,1,19,4.0,3,1.0,2.0,1.0,3,2,Slight,2,2,441475419,4475090051
17228,1,19,4.0,3,1.0,2.0,2.0,3,2,Slight,2,2,441475419,4475090051
32865,1,12,0.0,3,1.0,3.0,1.0,3,1,Serious,2,1,441482489,4475086924
327,1,3,4.0,2,1.0,4.0,1.0,3,1,Slight,2,2,441445507,4475101501
328,1,3,4.0,2,1.0,5.0,1.0,3,1,Slight,2,2,441445507,4475101501
4284,1,3,4.0,2,1.0,6.0,1.0,3,1,Slight,2,5,441442673,4475108062
4285,1,3,4.0,2,1.0,6.0,2.0,2,1,Slight,2,5,441442673,4475108062
4286,1,3,4.0,2,1.0,6.0,2.0,3,2,Slight,2,5,441442673,4475108062
4287,1,3,4.0,2,1.0,6.0,2.0,4,2,Slight,2,5,441442673,4475108062
4288,1,3,4.0,2,1.0,5.0,1.0,2,1,Slight,2,5,441442673,4475108062
13245,2,3,4.0,2,1.0,4.0,1.0,3,1,Serious,2,4,441441778,4475109330
13246,2,3,4.0,2,1.0,5.0,1.0,3,1,Slight,2,4,441441778,4475109330
13247,2,3,4.0,2,1.0,5.0,2.0,2,2,Slight,2,4,441441778,4475109330
13248,2,3,4.0,2,1.0,5.0,2.0,3,2,Slight,2,4,441441778,4475109330
37854,2,3,4.0,3,1.0,13.0,1.0,3,1,Slight,2,1,441449980,4475110262
1169,1,3,0.0,3,1.0,4.0,1.0,3,1,Slight,2,2,441415384,4475143218
1170,1,3,0.0,3,1.0,5.0,1.0,3,1,Slight,2,2,441415384,4475143218
6648,2,3,0.0,2,1.0,4.0,1.0,3,1,Slight,2,2,441411688,4475149611
6649,2,3,0.0,2,1.0,5.0,1.0,3,1,Slight,2,2,441411688,4475149611
10712,2,3,4.0,2,1.0,4.0,1.0,3,1,Slight,2,3,441411976,4475138467
10713,2,3,4.0,2,1.0,4.0,2.0,3,2,Slight,2,3,441411976,4475138467
10714,2,3,4.0,2,1.0,5.0,1.0,3,2,Slight,2,3,441411976,4475138467
13892,2,3,6.0,0,1.0,4.0,1.0,3,1,Serious,2,2,441412401,4475141578
13893,2,3,6.0,0,1.0,5.0,1.0,3,1,Slight,2,2,441412401,4475141578
14885,2,12,4.0,0,1.0,3.0,1.0,3,1,Slight,2,2,441422691,4475142025
14886,2,12,4.0,0,1.0,5.0,1.0,3,1,Slight,2,2,441422691,4475142025
24833,2,12,4.0,0,1.0,5.0,1.0,3,1,Slight,1,3,441416726,4475140534
24834,2,12,4.0,0,1.0,5.0,1.0,3,1,Slight,2,3,441416726,4475140534
24835,2,12,4.0,0,1.0,5.0,2.0,3,1,Slight,2,3,441416726,4475140534
38386,2,19,9.0,2,1.0,9.0,1.0,3,1,Slight,2,3,439425101,4475164580
38387,2,19,9.0,2,1.0,4.0,1.0,3,1,Serious,2,3,439425101,4475164580
38388,2,19,9.0,2,1.0,5.0,1.0,3,1,Slight,2,3,439425101,4475164580
2853,1,19,4.0,6,1.0,4.0,1.0,3,1,Slight,2,4,441982576,4475173621
2854,1,19,4.0,6,1.0,4.0,2.0,3,2,Slight,2,4,441982576,4475173621
2855,1,19,4.0,6,1.0,4.0,3.0,3,1,Serious,2,4,441982576,4475173621
3563,1,19,4.0,0,1.0,4.0,1.0,3,1,Slight,2,2,441983471,4475180760
3564,1,19,4.0,0,1.0,5.0,1.0,3,1,Slight,2,2,441983471,4475180760
19757,2,19,4.0,0,1.0,2.0,1.0,2,2,Slight,2,4,441972660,4475181729
19758,2,19,4.0,0,1.0,5.0,1.0,3,2,Slight,2,4,441972660,4475181729
19759,2,19,4.0,0,1.0,5.0,2.0,3,2,Slight,2,4,441972660,4475181729
1089,1,19,4.0,6,1.0,5.0,1.0,3,1,Slight,2,2,442793513,4475196791
1090,1,19,4.0,6,1.0,5.0,3.0,3,1,Serious,2,2,442793513,4475196791
19387,1,19,9.0,2,1.0,4.0,1.0,2,1,Slight,2,2,439553697,4475211382
19388,1,19,9.0,2,1.0,5.0,1.0,4,1,Slight,2,2,439553697,4475211382
26053,2,19,9.0,2,1.0,3.0,1.0,3,1,Serious,2,2,439553459,4475210678
26054,2,19,9.0,2,1.0,5.0,1.0,3,1,Slight,2,2,439553459,4475210678
