,Easting,Northing,1st Road Class,Accident Time,Number of Vehicles,Road Surface,Speed Limit,Lighting Conditions,Weather Conditions,dia_semana,semana_en_año,Type of Vehicle,Age of Vehicle,First Point of Impact,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,longitude,latitude
6381,340400,384430,6,1,2,2,30,1,2,2,10,11,8,2,2,2,3,Slight,-2.896889,53.353369
6449,340400,384430,6,1,2,1,30,1,1,4,14,9,0,3,1,1,3,Slight,-2.896889,53.353369
6450,340400,384430,6,1,2,1,30,1,1,4,14,9,12,2,1,1,3,Slight,-2.896889,53.353369
6451,340400,384430,6,1,2,1,30,1,1,4,14,9,0,3,2,1,3,Slight,-2.896889,53.353369
6452,340400,384430,6,1,2,1,30,1,1,4,14,9,12,2,2,1,3,Slight,-2.896889,53.353369
9658,340400,384430,6,1,3,1,30,1,1,1,18,9,12,1,2,2,3,Slight,-2.896889,53.353369
9659,340400,384430,6,1,3,1,30,1,1,1,18,9,6,3,2,2,3,Slight,-2.896889,53.353369
9660,340400,384430,6,1,3,1,30,1,1,1,18,9,10,2,2,2,3,Slight,-2.896889,53.353369
9959,340400,384430,6,2,2,1,30,1,1,4,32,11,0,5,2,2,1,Slight,-2.896889,53.353369
9960,340400,384430,6,2,2,1,30,1,1,4,32,11,13,2,2,2,1,Slight,-2.896889,53.353369
20728,340400,384430,6,2,2,1,30,1,1,5,29,3,2,2,1,1,1,Assistance,-2.896889,53.353369
28350,340403,384439,6,1,2,1,30,1,1,4,26,9,13,2,1,1,3,Slight,-2.896846,53.353451
32241,340406,384429,6,2,2,1,30,3,1,7,32,2,15,2,3,2,3,Slight,-2.896799,53.353361
32242,340406,384429,6,2,2,1,30,3,1,7,32,2,15,2,3,1,3,Slight,-2.896799,53.353361
32243,340406,384429,6,2,2,1,30,3,1,7,32,9,15,2,1,1,3,Assistance,-2.896799,53.353361
36451,340406,384432,6,1,2,1,30,1,1,6,19,9,14,2,1,2,4,Slight,-2.896774,53.353414
36452,340406,384432,6,1,2,1,30,1,1,6,19,9,1,3,1,2,4,Slight,-2.896774,53.353414
32241,340406,384429,6,2,2,1,30,3,1,7,32,2,15,2,3,2,3,Slight,-2.896799,53.353361
32242,340406,384429,6,2,2,1,30,3,1,7,32,2,15,2,3,1,3,Slight,-2.896799,53.353361
32243,340406,384429,6,2,2,1,30,3,1,7,32,9,15,2,1,1,3,Assistance,-2.896799,53.353361
36451,340406,384432,6,1,2,1,30,1,1,6,19,9,14,2,1,2,4,Slight,-2.896774,53.353414
36452,340406,384432,6,1,2,1,30,1,1,6,19,9,1,3,1,2,4,Slight,-2.896774,53.353414
2868,340570,384450,6,1,1,1,30,1,1,2,43,2,8,2,3,1,3,Assistance,-2.894339,53.353568
35994,340302,384484,6,2,2,1,30,3,1,6,1,3,9,2,1,1,2,Assistance,-2.898346,53.353869
35994,340302,384484,6,2,2,1,30,3,1,6,1,3,9,2,1,1,2,Assistance,-2.898346,53.353869
34421,340687,384521,6,1,1,1,30,1,1,3,52,2,0,4,3,1,4,Assistance,-2.89257,53.354245
32892,340058,384572,3,1,2,2,40,1,1,6,50,9,7,3,1,1,3,Assistance,-2.902053,53.354607
32893,340058,384572,3,1,2,2,40,1,1,6,50,9,0,2,1,1,3,Assistance,-2.902053,53.354607
32892,340058,384572,3,1,2,2,40,1,1,6,50,9,7,3,1,1,3,Assistance,-2.902053,53.354607
32893,340058,384572,3,1,2,2,40,1,1,6,50,9,0,2,1,1,3,Assistance,-2.902053,53.354607
31836,342566,384589,6,1,2,1,30,1,1,6,20,3,6,2,1,1,3,Slight,-2.864381,53.355039
32585,342565,384589,6,1,2,1,30,1,1,6,42,3,7,2,1,1,3,Assistance,-2.864396,53.355039
31836,342566,384589,6,1,2,1,30,1,1,6,20,3,6,2,1,1,3,Slight,-2.864381,53.355039
15472,343270,384620,6,1,2,2,40,1,3,4,6,9,10,3,1,1,3,Assistance,-2.85381,53.355393
15473,343270,384620,6,1,2,2,40,1,3,4,6,9,10,3,2,1,3,Slight,-2.85381,53.355393
23292,343270,384620,6,1,2,1,30,1,1,2,17,9,2,5,1,2,3,Slight,-2.85381,53.355393
23293,343270,384620,6,1,2,1,30,1,1,2,17,9,9,4,1,2,3,Slight,-2.85381,53.355393
25459,343265,384621,6,2,2,2,30,3,5,3,7,9,8,4,1,1,3,Slight,-2.853886,53.355402
34651,343271,384619,6,2,2,1,30,3,1,2,8,5,8,2,1,1,3,Slight,-2.853771,53.35541
34652,343271,384619,6,2,2,1,30,3,1,2,8,5,16,2,1,1,3,Slight,-2.853771,53.35541
3108,339970,384640,6,1,2,1,40,1,1,1,50,8,3,1,1,1,3,Slight,-2.903388,53.355208
3109,339970,384640,6,1,2,1,40,1,1,1,50,8,3,1,2,2,3,Slight,-2.903388,53.355208
3431,339970,384650,3,1,2,1,30,1,1,6,11,9,3,2,1,1,2,Slight,-2.90339,53.355298
3432,339970,384650,3,1,2,1,30,1,1,6,11,9,1,3,1,1,2,Slight,-2.90339,53.355298
3433,339970,384650,3,1,2,1,30,1,1,6,11,9,3,2,2,2,2,Slight,-2.90339,53.355298
3434,339970,384650,3,1,2,1,30,1,1,6,11,9,1,3,2,2,2,Slight,-2.90339,53.355298
9327,339970,384650,3,1,3,1,40,1,1,4,3,9,13,4,1,1,3,Assistance,-2.90339,53.355298
9328,339970,384650,3,1,3,1,40,1,1,4,3,9,1,5,1,1,3,Assistance,-2.90339,53.355298
9329,339970,384650,3,1,3,1,40,1,1,4,3,9,13,4,2,1,3,Assistance,-2.90339,53.355298
9330,339970,384650,3,1,3,1,40,1,1,4,3,9,1,5,2,1,3,Assistance,-2.90339,53.355298
9331,339970,384650,3,1,3,1,40,1,1,4,3,13,13,4,2,1,3,Slight,-2.90339,53.355298
9332,339970,384650,3,1,3,1,40,1,1,4,3,13,1,5,2,1,3,Slight,-2.90339,53.355298
9481,339970,384650,6,1,2,1,30,1,1,2,10,9,1,3,1,2,3,Slight,-2.90339,53.355298
9482,339970,384650,6,1,2,1,30,1,1,2,10,9,6,2,1,2,3,Slight,-2.90339,53.355298
9483,339970,384650,6,1,2,1,30,1,1,2,10,9,1,3,2,1,3,Slight,-2.90339,53.355298
9484,339970,384650,6,1,2,1,30,1,1,2,10,9,6,2,2,1,3,Slight,-2.90339,53.355298
15019,339970,384640,3,1,3,2,40,1,2,3,36,9,10,2,1,1,3,Slight,-2.903388,53.355208
15020,339970,384640,3,1,3,2,40,1,2,3,36,9,7,3,1,1,3,Slight,-2.903388,53.355208
20850,339970,384640,3,2,2,1,40,1,1,3,35,7,3,2,1,1,3,Assistance,-2.903388,53.355208
20851,339970,384640,3,2,2,1,40,1,1,3,35,7,1,5,1,1,3,Assistance,-2.903388,53.355208
25810,339971,384643,3,1,2,1,40,1,1,3,35,9,18,3,1,1,2,Slight,-2.903374,53.355235
25811,339971,384643,3,1,2,1,40,1,1,3,35,9,5,2,1,1,2,Slight,-2.903374,53.355235
33002,339970,384643,3,1,2,2,40,3,2,6,2,9,9,2,2,2,3,Slight,-2.903364,53.355261
33003,339970,384643,3,1,2,2,40,3,2,6,2,9,4,3,2,2,3,Slight,-2.903364,53.355261
25393,343220,384720,6,1,2,2,30,3,1,3,2,9,3,2,1,2,3,Slight,-2.854579,53.356287
25394,343220,384720,6,1,2,2,30,3,1,3,2,9,12,5,1,2,3,Slight,-2.854579,53.356287
25395,343220,384720,6,1,2,2,30,3,1,3,2,9,3,2,2,2,3,Assistance,-2.854579,53.356287
25396,343220,384720,6,1,2,2,30,3,1,3,2,9,12,5,2,2,3,Assistance,-2.854579,53.356287
25397,343220,384720,6,1,2,2,30,3,1,3,2,9,3,2,2,2,1,Slight,-2.854579,53.356287
25398,343220,384720,6,1,2,2,30,3,1,3,2,9,12,5,2,2,1,Slight,-2.854579,53.356287
25482,343224,384722,6,1,2,1,30,1,1,4,10,9,0,5,1,1,3,Slight,-2.85452,53.356305
25483,343224,384722,6,1,2,1,30,1,1,4,10,9,11,2,1,1,3,Slight,-2.85452,53.356305
32307,343216,384719,6,1,2,1,30,1,1,2,34,3,2,5,1,1,2,Slight,-2.854639,53.356277
32501,339717,384805,6,1,2,1,30,1,1,7,39,3,2,5,1,1,1,Assistance,-2.907221,53.356662
12936,340660,384820,4,2,2,1,30,1,1,4,35,9,0,2,1,1,3,Slight,-2.893056,53.356904
12937,340660,384820,4,2,2,1,30,1,1,4,35,9,6,3,1,1,3,Slight,-2.893056,53.356904
23475,340660,384840,4,2,2,2,30,1,2,4,25,3,6,5,1,2,1,Assistance,-2.89306,53.357083
30990,340667,384835,3,1,3,2,30,3,2,6,1,11,2,2,2,2,3,Slight,-2.892954,53.35704
30991,340667,384835,3,1,3,2,30,3,2,6,1,11,10,3,2,2,3,Slight,-2.892954,53.35704
30992,340667,384835,3,1,3,2,30,3,2,6,1,11,4,3,2,2,3,Slight,-2.892954,53.35704
30993,340667,384835,3,1,3,2,30,3,2,6,1,11,2,2,2,1,2,Slight,-2.892954,53.35704
30994,340667,384835,3,1,3,2,30,3,2,6,1,11,10,3,2,1,2,Slight,-2.892954,53.35704
30995,340667,384835,3,1,3,2,30,3,2,6,1,11,4,3,2,1,2,Slight,-2.892954,53.35704
30996,340667,384835,3,1,3,2,30,3,2,6,1,11,2,2,2,1,3,Slight,-2.892954,53.35704
30997,340667,384835,3,1,3,2,30,3,2,6,1,11,10,3,2,1,3,Slight,-2.892954,53.35704
30998,340667,384835,3,1,3,2,30,3,2,6,1,11,4,3,2,1,3,Slight,-2.892954,53.35704
30999,340667,384835,3,1,3,2,30,3,2,6,1,11,2,2,2,1,1,Slight,-2.892954,53.35704
31000,340667,384835,3,1,3,2,30,3,2,6,1,11,10,3,2,1,1,Slight,-2.892954,53.35704
31001,340667,384835,3,1,3,2,30,3,2,6,1,11,4,3,2,1,1,Slight,-2.892954,53.35704
31002,340667,384835,3,1,3,2,30,3,2,6,1,9,2,2,1,2,3,Slight,-2.892954,53.35704
31003,340667,384835,3,1,3,2,30,3,2,6,1,9,10,3,1,2,3,Slight,-2.892954,53.35704
31004,340667,384835,3,1,3,2,30,3,2,6,1,9,4,3,1,2,3,Slight,-2.892954,53.35704
10301,342570,384870,3,2,1,2,30,3,1,6,49,9,9,5,2,2,2,Assistance,-2.864371,53.357564
10302,342570,384870,3,2,1,2,30,3,1,6,49,9,9,5,1,1,3,Assistance,-2.864371,53.357564
12587,339730,384920,3,1,1,2,30,1,1,4,17,2,1,2,3,2,4,Assistance,-2.907047,53.357697
28462,340367,384931,6,2,3,1,30,1,1,2,32,3,0,5,1,1,3,Assistance,-2.897479,53.357869
28463,340367,384931,6,2,3,1,30,1,1,2,32,3,0,5,1,1,3,Slight,-2.897479,53.357869
6189,342550,384960,3,2,2,2,30,3,1,7,52,8,5,2,1,1,3,Slight,-2.864688,53.358371
6190,342550,384960,3,2,2,2,30,3,1,7,52,8,6,4,1,1,3,Slight,-2.864688,53.358371
6332,342550,384960,6,1,2,1,30,1,1,6,7,9,4,4,1,2,3,Slight,-2.864688,53.358371
6333,342550,384960,6,1,2,1,30,1,1,6,7,9,5,5,1,2,3,Slight,-2.864688,53.358371
6334,342550,384960,6,1,2,1,30,1,1,6,7,9,4,4,2,2,4,Slight,-2.864688,53.358371
6335,342550,384960,6,1,2,1,30,1,1,6,7,9,5,5,2,2,4,Slight,-2.864688,53.358371
9582,342550,384960,3,1,3,1,30,1,1,2,15,9,8,2,1,1,2,Slight,-2.864688,53.358371
9583,342550,384960,3,1,3,1,30,1,1,2,15,9,6,3,1,1,2,Slight,-2.864688,53.358371
9584,342550,384960,3,1,3,1,30,1,1,2,15,9,1,3,1,1,2,Slight,-2.864688,53.358371
9585,342550,384960,3,1,3,1,30,1,1,2,15,9,8,2,2,1,2,Slight,-2.864688,53.358371
9586,342550,384960,3,1,3,1,30,1,1,2,15,9,6,3,2,1,2,Slight,-2.864688,53.358371
9587,342550,384960,3,1,3,1,30,1,1,2,15,9,1,3,2,1,2,Slight,-2.864688,53.358371
9588,342550,384960,3,1,3,1,30,1,1,2,15,8,8,2,1,1,3,Slight,-2.864688,53.358371
9589,342550,384960,3,1,3,1,30,1,1,2,15,8,6,3,1,1,3,Slight,-2.864688,53.358371
9590,342550,384960,3,1,3,1,30,1,1,2,15,8,1,3,1,1,3,Slight,-2.864688,53.358371
9591,342550,384960,3,1,3,1,30,1,1,2,15,8,8,2,2,2,2,Slight,-2.864688,53.358371
9592,342550,384960,3,1,3,1,30,1,1,2,15,8,6,3,2,2,2,Slight,-2.864688,53.358371
9593,342550,384960,3,1,3,1,30,1,1,2,15,8,1,3,2,2,2,Slight,-2.864688,53.358371
9759,342550,384960,3,1,2,1,30,1,1,4,22,11,6,2,2,2,3,Slight,-2.864688,53.358371
9760,342550,384960,3,1,2,1,30,1,1,4,22,11,6,2,2,1,1,Slight,-2.864688,53.358371
9761,342550,384960,3,1,2,1,30,1,1,4,22,11,6,2,2,1,3,Slight,-2.864688,53.358371
10428,342550,384960,3,2,2,2,40,3,1,2,52,9,7,2,1,2,2,Slight,-2.864688,53.358371
18254,342550,384960,3,2,2,1,30,1,1,5,27,9,14,2,1,2,3,Assistance,-2.864688,53.358371
18255,342550,384960,3,2,2,1,30,1,1,5,27,9,7,2,1,2,3,Assistance,-2.864688,53.358371
18256,342550,384960,3,2,2,1,30,1,1,5,27,9,14,2,2,1,2,Slight,-2.864688,53.358371
18257,342550,384960,3,2,2,1,30,1,1,5,27,9,7,2,2,1,2,Slight,-2.864688,53.358371
18258,342550,384960,3,2,2,1,30,1,1,5,27,9,14,2,2,2,1,Slight,-2.864688,53.358371
18259,342550,384960,3,2,2,1,30,1,1,5,27,9,7,2,2,2,1,Slight,-2.864688,53.358371
18638,342550,384960,3,1,2,1,30,3,1,5,45,9,13,5,2,2,3,Slight,-2.864688,53.358371
18639,342550,384960,3,1,2,1,30,3,1,5,45,9,0,2,2,2,3,Slight,-2.864688,53.358371
20184,342550,384960,3,1,2,1,40,1,1,6,52,9,10,2,2,1,2,Slight,-2.864688,53.358371
20185,342550,384960,3,1,2,1,40,1,1,6,52,9,8,2,2,1,2,Slight,-2.864688,53.358371
3037,339710,384970,3,2,2,2,30,3,1,3,48,8,5,2,1,1,3,Slight,-2.907357,53.358144
3038,339710,384970,3,2,2,2,30,3,1,3,48,8,10,3,1,1,3,Slight,-2.907357,53.358144
3039,339710,384970,3,2,2,2,30,3,1,3,48,11,5,2,1,1,3,Assistance,-2.907357,53.358144
3040,339710,384970,3,2,2,2,30,3,1,3,48,11,10,3,1,1,3,Assistance,-2.907357,53.358144
6739,339710,384970,3,2,2,1,40,1,1,2,28,11,16,2,2,2,2,Slight,-2.907357,53.358144
6740,339710,384970,3,2,2,1,40,1,1,2,28,11,0,3,2,2,2,Slight,-2.907357,53.358144
6741,339710,384970,3,2,2,1,40,1,1,2,28,11,16,2,2,1,3,Slight,-2.907357,53.358144
6742,339710,384970,3,2,2,1,40,1,1,2,28,11,0,3,2,1,3,Slight,-2.907357,53.358144
6743,339710,384970,3,2,2,1,40,1,1,2,28,11,16,2,2,1,2,Slight,-2.907357,53.358144
6744,339710,384970,3,2,2,1,40,1,1,2,28,11,0,3,2,1,2,Slight,-2.907357,53.358144
6745,339710,384970,3,2,2,1,40,1,1,2,28,11,16,2,2,1,1,Slight,-2.907357,53.358144
6746,339710,384970,3,2,2,1,40,1,1,2,28,11,0,3,2,1,1,Slight,-2.907357,53.358144
6747,339710,384970,3,2,2,1,40,1,1,2,28,11,16,2,2,2,3,Slight,-2.907357,53.358144
6748,339710,384970,3,2,2,1,40,1,1,2,28,11,0,3,2,2,3,Slight,-2.907357,53.358144
3037,339710,384970,3,2,2,2,30,3,1,3,48,8,5,2,1,1,3,Slight,-2.907357,53.358144
3038,339710,384970,3,2,2,2,30,3,1,3,48,8,10,3,1,1,3,Slight,-2.907357,53.358144
3039,339710,384970,3,2,2,2,30,3,1,3,48,11,5,2,1,1,3,Assistance,-2.907357,53.358144
3040,339710,384970,3,2,2,2,30,3,1,3,48,11,10,3,1,1,3,Assistance,-2.907357,53.358144
6739,339710,384970,3,2,2,1,40,1,1,2,28,11,16,2,2,2,2,Slight,-2.907357,53.358144
6740,339710,384970,3,2,2,1,40,1,1,2,28,11,0,3,2,2,2,Slight,-2.907357,53.358144
6741,339710,384970,3,2,2,1,40,1,1,2,28,11,16,2,2,1,3,Slight,-2.907357,53.358144
6742,339710,384970,3,2,2,1,40,1,1,2,28,11,0,3,2,1,3,Slight,-2.907357,53.358144
6743,339710,384970,3,2,2,1,40,1,1,2,28,11,16,2,2,1,2,Slight,-2.907357,53.358144
6744,339710,384970,3,2,2,1,40,1,1,2,28,11,0,3,2,1,2,Slight,-2.907357,53.358144
6745,339710,384970,3,2,2,1,40,1,1,2,28,11,16,2,2,1,1,Slight,-2.907357,53.358144
6746,339710,384970,3,2,2,1,40,1,1,2,28,11,0,3,2,1,1,Slight,-2.907357,53.358144
6747,339710,384970,3,2,2,1,40,1,1,2,28,11,16,2,2,2,3,Slight,-2.907357,53.358144
6748,339710,384970,3,2,2,1,40,1,1,2,28,11,0,3,2,2,3,Slight,-2.907357,53.358144
15969,343150,384990,6,1,2,2,30,1,2,5,29,9,4,2,1,2,3,Slight,-2.855679,53.358706
15970,343150,384990,6,1,2,2,30,1,2,5,29,9,9,5,1,2,3,Slight,-2.855679,53.358706
15971,343150,384990,6,1,2,2,30,1,2,5,29,9,4,2,1,1,3,Slight,-2.855679,53.358706
15972,343150,384990,6,1,2,2,30,1,2,5,29,9,9,5,1,1,3,Slight,-2.855679,53.358706
15973,343150,384990,6,1,2,2,30,1,2,5,29,9,4,2,2,2,2,Slight,-2.855679,53.358706
15974,343150,384990,6,1,2,2,30,1,2,5,29,9,9,5,2,2,2,Slight,-2.855679,53.358706
28994,343152,384988,6,2,2,1,30,3,1,5,10,7,20,2,1,1,2,Assistance,-2.855625,53.358698
28995,343152,384988,6,2,2,1,30,3,1,5,10,7,7,2,1,1,2,Assistance,-2.855625,53.358698
3081,343070,385050,3,2,2,1,30,1,1,4,49,9,2,2,1,2,3,Slight,-2.856892,53.359236
3082,343070,385050,3,2,2,1,30,1,1,4,49,9,7,2,1,2,3,Slight,-2.856892,53.359236
3083,343070,385050,3,2,2,1,30,1,1,4,49,9,2,2,1,1,3,Slight,-2.856892,53.359236
3084,343070,385050,3,2,2,1,30,1,1,4,49,9,7,2,1,1,3,Slight,-2.856892,53.359236
9389,343070,385050,6,1,2,2,40,1,7,6,5,9,9,4,1,1,3,Slight,-2.856892,53.359236
9390,343070,385050,6,1,2,2,40,1,7,6,5,9,2,2,1,1,3,Slight,-2.856892,53.359236
9537,343070,385050,3,1,2,1,30,1,1,1,13,4,6,5,1,1,2,Slight,-2.856892,53.359236
9538,343070,385050,3,1,2,1,30,1,1,1,13,4,4,2,1,1,2,Slight,-2.856892,53.359236
9539,343070,385050,3,1,2,1,30,1,1,1,13,9,11,5,2,2,1,Slight,-2.856892,53.359236
9540,343070,385050,3,1,2,1,30,1,1,1,13,9,5,4,2,2,1,Slight,-2.856892,53.359236
9541,343070,385050,3,1,2,1,30,1,1,1,13,7,11,5,1,1,3,Assistance,-2.856892,53.359236
9542,343070,385050,3,1,2,1,30,1,1,1,13,7,5,4,1,1,3,Assistance,-2.856892,53.359236
9543,343070,385050,3,1,2,1,30,1,1,1,13,7,11,5,2,2,3,Slight,-2.856892,53.359236
9544,343070,385050,3,1,2,1,30,1,1,1,13,7,5,4,2,2,3,Slight,-2.856892,53.359236
12483,343070,385050,6,1,3,1,30,1,1,1,11,9,2,2,1,2,3,Slight,-2.856892,53.359236
23705,343070,385050,3,1,2,2,30,1,1,4,41,9,14,2,1,2,3,Slight,-2.856892,53.359236
23706,343070,385050,3,1,2,2,30,1,1,4,41,9,12,2,1,2,3,Slight,-2.856892,53.359236
23747,343070,385050,3,2,2,2,40,3,1,5,44,9,11,2,1,1,2,Slight,-2.856892,53.359236
23748,343070,385050,3,2,2,2,40,3,1,5,44,9,4,2,1,1,2,Slight,-2.856892,53.359236
3081,343070,385050,3,2,2,1,30,1,1,4,49,9,2,2,1,2,3,Slight,-2.856892,53.359236
3082,343070,385050,3,2,2,1,30,1,1,4,49,9,7,2,1,2,3,Slight,-2.856892,53.359236
3083,343070,385050,3,2,2,1,30,1,1,4,49,9,2,2,1,1,3,Slight,-2.856892,53.359236
3084,343070,385050,3,2,2,1,30,1,1,4,49,9,7,2,1,1,3,Slight,-2.856892,53.359236
9389,343070,385050,6,1,2,2,40,1,7,6,5,9,9,4,1,1,3,Slight,-2.856892,53.359236
9390,343070,385050,6,1,2,2,40,1,7,6,5,9,2,2,1,1,3,Slight,-2.856892,53.359236
9537,343070,385050,3,1,2,1,30,1,1,1,13,4,6,5,1,1,2,Slight,-2.856892,53.359236
9538,343070,385050,3,1,2,1,30,1,1,1,13,4,4,2,1,1,2,Slight,-2.856892,53.359236
9539,343070,385050,3,1,2,1,30,1,1,1,13,9,11,5,2,2,1,Slight,-2.856892,53.359236
9540,343070,385050,3,1,2,1,30,1,1,1,13,9,5,4,2,2,1,Slight,-2.856892,53.359236
9541,343070,385050,3,1,2,1,30,1,1,1,13,7,11,5,1,1,3,Assistance,-2.856892,53.359236
9542,343070,385050,3,1,2,1,30,1,1,1,13,7,5,4,1,1,3,Assistance,-2.856892,53.359236
9543,343070,385050,3,1,2,1,30,1,1,1,13,7,11,5,2,2,3,Slight,-2.856892,53.359236
9544,343070,385050,3,1,2,1,30,1,1,1,13,7,5,4,2,2,3,Slight,-2.856892,53.359236
12483,343070,385050,6,1,3,1,30,1,1,1,11,9,2,2,1,2,3,Slight,-2.856892,53.359236
23705,343070,385050,3,1,2,2,30,1,1,4,41,9,14,2,1,2,3,Slight,-2.856892,53.359236
23706,343070,385050,3,1,2,2,30,1,1,4,41,9,12,2,1,2,3,Slight,-2.856892,53.359236
23747,343070,385050,3,2,2,2,40,3,1,5,44,9,11,2,1,1,2,Slight,-2.856892,53.359236
23748,343070,385050,3,2,2,2,40,3,1,5,44,9,4,2,1,1,2,Slight,-2.856892,53.359236
12872,343130,385070,6,1,1,1,30,1,1,4,32,2,6,2,3,2,3,Assistance,-2.855994,53.359422
33938,343126,385057,6,1,2,1,30,1,1,6,37,2,1,4,3,2,3,Slight,-2.856028,53.359331
12872,343130,385070,6,1,1,1,30,1,1,4,32,2,6,2,3,2,3,Assistance,-2.855994,53.359422
28818,343167,385079,6,2,1,2,30,3,2,6,3,2,2,2,3,1,3,Assistance,-2.855416,53.359517
32497,338982,385131,6,1,1,1,20,1,1,5,38,2,6,5,3,1,1,Assistance,-2.918325,53.359508
30467,339489,385175,3,1,1,2,30,3,2,4,45,2,9,2,3,1,3,Assistance,-2.910692,53.359971
9798,340430,385200,6,2,2,2,30,3,2,4,24,9,10,4,2,1,3,Assistance,-2.896583,53.360293
9799,340430,385200,6,2,2,2,30,3,2,4,24,9,1,2,2,1,3,Assistance,-2.896583,53.360293
9800,340430,385200,6,2,2,2,30,3,2,4,24,9,10,4,1,1,2,Slight,-2.896583,53.360293
9801,340430,385200,6,2,2,2,30,3,2,4,24,9,1,2,1,1,2,Slight,-2.896583,53.360293
9802,340430,385200,6,2,2,2,30,3,2,4,24,9,10,4,2,2,1,Slight,-2.896583,53.360293
9803,340430,385200,6,2,2,2,30,3,2,4,24,9,1,2,2,2,1,Slight,-2.896583,53.360293
9798,340430,385200,6,2,2,2,30,3,2,4,24,9,10,4,2,1,3,Assistance,-2.896583,53.360293
9799,340430,385200,6,2,2,2,30,3,2,4,24,9,1,2,2,1,3,Assistance,-2.896583,53.360293
9800,340430,385200,6,2,2,2,30,3,2,4,24,9,10,4,1,1,2,Slight,-2.896583,53.360293
9801,340430,385200,6,2,2,2,30,3,2,4,24,9,1,2,1,1,2,Slight,-2.896583,53.360293
9802,340430,385200,6,2,2,2,30,3,2,4,24,9,10,4,2,2,1,Slight,-2.896583,53.360293
9803,340430,385200,6,2,2,2,30,3,2,4,24,9,1,2,2,2,1,Slight,-2.896583,53.360293
9512,342380,385270,3,1,2,1,30,1,1,3,11,9,1,4,1,2,3,Slight,-2.867298,53.361139
9513,342380,385270,3,1,2,1,30,1,1,3,11,9,12,5,1,2,3,Slight,-2.867298,53.361139
9514,342380,385270,3,1,2,1,30,1,1,3,11,9,1,4,2,1,1,Slight,-2.867298,53.361139
9515,342380,385270,3,1,2,1,30,1,1,3,11,9,12,5,2,1,1,Slight,-2.867298,53.361139
10129,342380,385270,3,1,3,2,40,1,1,4,42,9,4,3,1,1,3,Slight,-2.867298,53.361139
10130,342380,385270,3,1,3,2,40,1,1,4,42,9,28,3,1,1,3,Slight,-2.867298,53.361139
10131,342380,385270,3,1,3,2,40,1,1,4,42,9,4,3,1,1,2,Slight,-2.867298,53.361139
10132,342380,385270,3,1,3,2,40,1,1,4,42,9,28,3,1,1,2,Slight,-2.867298,53.361139
10205,342380,385270,6,1,2,1,40,1,1,3,46,9,6,4,1,2,3,Slight,-2.867298,53.361139
10206,342380,385270,6,1,2,1,40,1,1,3,46,9,7,5,1,2,3,Slight,-2.867298,53.361139
15181,342380,385270,6,2,2,1,40,3,1,6,41,9,1,2,1,1,3,Slight,-2.867298,53.361139
15182,342380,385270,6,2,2,1,40,3,1,6,41,9,1,2,2,2,3,Slight,-2.867298,53.361139
15810,342380,385270,3,1,2,1,30,1,1,3,21,9,2,4,2,2,3,Slight,-2.867298,53.361139
15811,342380,385270,3,1,2,1,30,1,1,3,21,9,6,4,2,2,3,Slight,-2.867298,53.361139
15812,342380,385270,3,1,2,1,30,1,1,3,21,9,2,4,1,2,2,Slight,-2.867298,53.361139
15813,342380,385270,3,1,2,1,30,1,1,3,21,9,6,4,1,2,2,Slight,-2.867298,53.361139
18083,342380,385270,3,1,2,1,40,1,1,5,14,9,3,4,1,1,3,Assistance,-2.867298,53.361139
18084,342380,385270,3,1,2,1,40,1,1,5,14,9,9,2,1,1,3,Assistance,-2.867298,53.361139
23709,342380,385270,3,1,2,1,40,1,1,6,43,9,11,4,2,2,3,Slight,-2.867298,53.361139
23710,342380,385270,3,1,2,1,40,1,1,6,43,9,5,5,2,2,3,Slight,-2.867298,53.361139
23711,342380,385270,3,1,2,1,40,1,1,6,43,9,11,4,1,1,3,Slight,-2.867298,53.361139
23712,342380,385270,3,1,2,1,40,1,1,6,43,9,5,5,1,1,3,Slight,-2.867298,53.361139
25883,342382,385276,3,1,2,1,40,1,1,4,39,3,9,4,1,1,4,Slight,-2.86727,53.361193
30337,342383,385276,3,1,3,1,40,1,1,1,43,3,18,2,1,1,3,Assistance,-2.867231,53.361203
30338,342383,385276,3,1,3,1,40,1,1,1,43,3,12,4,1,1,3,Assistance,-2.867231,53.361203
3527,342340,385300,3,1,2,1,30,1,1,4,13,9,11,5,2,1,3,Slight,-2.867905,53.361404
3528,342340,385300,3,1,2,1,30,1,1,4,13,9,7,4,2,1,3,Slight,-2.867905,53.361404
3549,342340,385300,3,1,2,2,30,1,2,3,15,9,3,5,1,1,3,Slight,-2.867905,53.361404
9616,342340,385300,3,1,2,1,40,1,1,6,15,9,7,4,1,2,3,Slight,-2.867905,53.361404
9617,342340,385300,3,1,2,1,40,1,1,6,15,9,5,4,1,2,3,Slight,-2.867905,53.361404
9618,342340,385300,3,1,2,1,40,1,1,6,15,9,7,4,2,2,2,Slight,-2.867905,53.361404
9619,342340,385300,3,1,2,1,40,1,1,6,15,9,5,4,2,2,2,Slight,-2.867905,53.361404
9649,342340,385300,3,1,2,1,30,1,1,7,15,9,6,2,2,2,3,Slight,-2.867905,53.361404
9650,342340,385300,3,1,2,1,30,1,1,7,15,9,6,3,2,2,3,Slight,-2.867905,53.361404
