,Easting,Northing,1st Road Class,Number of Vehicles,Road Surface,Speed Limit,Lighting Conditions,Weather Conditions,dia_semana,semana_en_año,Type of Vehicle,Age of Vehicle,First Point of Impact,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,longitude,latitude,Accident Time Sin,Accident Time Cos
2797,343550,383820,3,2,1,40,1,1,4,38,13,0,2,2,1,3,Assistance,-2.84946,53.348233,0.3007057995042729,-0.953716950748227
2908,343550,383820,3,2,1,40,1,1,5,43,9,2,3,1,1,4,Slight,-2.84946,53.348233,-0.38268343236508967,-0.9238795325112868
2909,343550,383820,3,2,1,40,1,1,5,43,9,4,2,1,1,4,Slight,-2.84946,53.348233,-0.38268343236508967,-0.9238795325112868
6649,343550,383820,6,2,1,30,1,1,6,22,9,2,3,1,2,2,Slight,-2.84946,53.348233,-0.9807852804032304,0.1950903220161283
10095,343550,383820,3,2,1,40,1,1,3,33,9,1,2,2,2,3,Slight,-2.84946,53.348233,-0.4422886902190011,-0.8968727415326884
10096,343550,383820,3,2,1,40,1,1,3,33,9,1,3,2,2,3,Slight,-2.84946,53.348233,-0.4422886902190011,-0.8968727415326884
12614,343550,383820,3,2,1,40,3,1,5,18,9,10,2,1,2,2,Slight,-2.84946,53.348233,-0.38268343236508956,0.9238795325112868
12615,343550,383820,3,2,1,40,3,1,5,18,9,8,2,1,2,2,Slight,-2.84946,53.348233,-0.38268343236508956,0.9238795325112868
12616,343550,383820,3,2,1,40,3,1,5,18,9,10,2,2,2,2,Slight,-2.84946,53.348233,-0.38268343236508956,0.9238795325112868
12617,343550,383820,3,2,1,40,3,1,5,18,9,8,2,2,2,2,Slight,-2.84946,53.348233,-0.38268343236508956,0.9238795325112868
12618,343550,383820,3,2,1,40,3,1,5,18,9,10,2,1,1,3,Slight,-2.84946,53.348233,-0.38268343236508956,0.9238795325112868
12619,343550,383820,3,2,1,40,3,1,5,18,9,8,2,1,1,3,Slight,-2.84946,53.348233,-0.38268343236508956,0.9238795325112868
13142,343550,383820,3,2,1,40,1,1,2,47,10,2,2,1,1,2,Assistance,-2.84946,53.348233,0.9978589232386035,-0.06540312923014314
13143,343550,383820,3,2,1,40,1,1,2,47,10,10,5,1,1,2,Assistance,-2.84946,53.348233,0.9978589232386035,-0.06540312923014314
15598,343550,383820,3,2,1,40,3,1,2,11,9,11,2,1,2,3,Slight,-2.84946,53.348233,-0.688354575693754,0.7253743710122876
15599,343550,383820,3,2,1,40,3,1,2,11,9,6,2,1,2,3,Slight,-2.84946,53.348233,-0.688354575693754,0.7253743710122876
15600,343550,383820,3,2,1,40,3,1,2,11,9,11,2,1,1,3,Slight,-2.84946,53.348233,-0.688354575693754,0.7253743710122876
15601,343550,383820,3,2,1,40,3,1,2,11,9,6,2,1,1,3,Slight,-2.84946,53.348233,-0.688354575693754,0.7253743710122876
15602,343550,383820,3,2,1,40,3,1,2,11,9,11,2,2,2,3,Slight,-2.84946,53.348233,-0.688354575693754,0.7253743710122876
15603,343550,383820,3,2,1,40,3,1,2,11,9,6,2,2,2,3,Slight,-2.84946,53.348233,-0.688354575693754,0.7253743710122876
18349,343550,383820,3,2,1,30,1,1,6,23,3,7,2,1,1,2,Slight,-2.84946,53.348233,0.13052619222005157,-0.9914448613738104
18413,343550,383820,3,3,1,40,3,1,3,35,9,9,2,2,2,1,Slight,-2.84946,53.348233,-0.6427876096865396,0.7660444431189778
18414,343550,383820,3,3,1,40,3,1,3,35,9,0,2,2,2,1,Slight,-2.84946,53.348233,-0.6427876096865396,0.7660444431189778
18415,343550,383820,3,3,1,40,3,1,3,35,9,12,2,2,2,1,Slight,-2.84946,53.348233,-0.6427876096865396,0.7660444431189778
20618,343550,383820,3,2,1,40,3,1,4,21,9,9,2,1,2,3,Slight,-2.84946,53.348233,-0.20791169081775987,0.9781476007338056
25643,343550,383821,3,2,1,30,1,1,5,23,9,4,2,1,1,3,Slight,-2.849461,53.348242,-0.7986355100472928,-0.6018150231520483
18561,342770,383830,6,1,1,20,1,1,5,43,2,0,5,3,1,1,Assistance,-2.861178,53.348239,-0.4146932426562386,-0.9099612708765434
18561,342770,383830,6,1,1,20,1,1,5,43,2,0,5,3,1,1,Assistance,-2.861178,53.348239,-0.4146932426562386,-0.9099612708765434
6525,343490,383840,3,2,1,40,1,1,3,15,9,6,5,1,1,3,Slight,-2.850365,53.348406,-0.9978589232386035,0.06540312923014326
6526,343490,383840,3,2,1,40,1,1,3,15,9,5,3,1,1,3,Slight,-2.850365,53.348406,-0.9978589232386035,0.06540312923014326
23582,343500,383840,3,3,2,50,1,2,3,35,7,14,2,1,1,3,Assistance,-2.850215,53.348407,-0.8012538126910606,-0.5983246005706593
23583,343500,383840,3,3,2,50,1,2,3,35,7,7,3,1,1,3,Assistance,-2.850215,53.348407,-0.8012538126910606,-0.5983246005706593
23582,343500,383840,3,3,2,50,1,2,3,35,7,14,2,1,1,3,Assistance,-2.850215,53.348407,-0.8012538126910606,-0.5983246005706593
23583,343500,383840,3,3,2,50,1,2,3,35,7,7,3,1,1,3,Assistance,-2.850215,53.348407,-0.8012538126910606,-0.5983246005706593
6237,343240,383870,3,1,1,70,1,1,4,4,2,1,2,3,2,4,Assistance,-2.854126,53.348649,-0.6593458151000685,-0.7518398074789777
6237,343240,383870,3,1,1,70,1,1,4,4,2,1,2,3,2,4,Assistance,-2.854126,53.348649,-0.6593458151000685,-0.7518398074789777
2679,343190,383880,3,2,1,40,3,1,1,36,9,2,2,1,1,3,Slight,-2.854878,53.348733,-0.021814885034561787,0.9997620270799091
2680,343190,383880,3,2,1,40,3,1,1,36,9,7,1,1,1,3,Slight,-2.854878,53.348733,-0.021814885034561787,0.9997620270799091
18183,343190,383880,3,2,2,40,1,2,7,23,9,11,2,2,2,2,Slight,-2.854878,53.348733,-0.6427876096865393,-0.766044443118978
18184,343190,383880,3,2,2,40,1,2,7,23,9,11,4,2,2,2,Slight,-2.854878,53.348733,-0.6427876096865393,-0.766044443118978
25999,343190,383880,3,1,1,40,3,1,5,47,2,7,1,3,2,3,Assistance,-2.854879,53.348734,-0.9997620270799091,-0.021814885034560836
2679,343190,383880,3,2,1,40,3,1,1,36,9,2,2,1,1,3,Slight,-2.854878,53.348733,-0.021814885034561787,0.9997620270799091
2680,343190,383880,3,2,1,40,3,1,1,36,9,7,1,1,1,3,Slight,-2.854878,53.348733,-0.021814885034561787,0.9997620270799091
18183,343190,383880,3,2,2,40,1,2,7,23,9,11,2,2,2,2,Slight,-2.854878,53.348733,-0.6427876096865393,-0.766044443118978
18184,343190,383880,3,2,2,40,1,2,7,23,9,11,4,2,2,2,Slight,-2.854878,53.348733,-0.6427876096865393,-0.766044443118978
25999,343190,383880,3,1,1,40,3,1,5,47,2,7,1,3,2,3,Assistance,-2.854879,53.348734,-0.9997620270799091,-0.021814885034560836
25585,343191,383894,3,2,1,40,1,1,6,19,5,4,2,1,1,3,Assistance,-2.854866,53.34886,0.8191520442889917,-0.5735764363510462
26004,341522,383910,3,1,2,40,3,2,5,48,2,3,4,3,2,1,Assistance,-2.879938,53.348821,-0.9238795325112865,-0.38268343236509034
7193,342460,383950,3,1,1,30,3,1,4,51,2,6,2,3,1,1,Assistance,-2.865856,53.349283,-0.9883615104677609,0.15212338618991592
7194,342460,383950,3,1,1,30,3,1,4,51,2,6,2,3,1,1,Slight,-2.865856,53.349283,-0.9883615104677609,0.15212338618991592
7193,342460,383950,3,1,1,30,3,1,4,51,2,6,2,3,1,1,Assistance,-2.865856,53.349283,-0.9883615104677609,0.15212338618991592
7194,342460,383950,3,1,1,30,3,1,4,51,2,6,2,3,1,1,Slight,-2.865856,53.349283,-0.9883615104677609,0.15212338618991592
18575,342450,383990,3,2,1,40,1,1,7,43,9,9,2,1,2,3,Slight,-2.866014,53.349642,-0.3624380382837015,-0.9320078692827986
18576,342450,383990,3,2,1,40,1,1,7,43,9,9,2,2,2,1,Slight,-2.866014,53.349642,-0.3624380382837015,-0.9320078692827986
18577,342450,383990,3,2,1,40,1,1,7,43,9,9,2,2,1,1,Assistance,-2.866014,53.349642,-0.3624380382837015,-0.9320078692827986
18575,342450,383990,3,2,1,40,1,1,7,43,9,9,2,1,2,3,Slight,-2.866014,53.349642,-0.3624380382837015,-0.9320078692827986
18576,342450,383990,3,2,1,40,1,1,7,43,9,9,2,2,2,1,Slight,-2.866014,53.349642,-0.3624380382837015,-0.9320078692827986
18577,342450,383990,3,2,1,40,1,1,7,43,9,9,2,2,1,1,Assistance,-2.866014,53.349642,-0.3624380382837015,-0.9320078692827986
20750,340570,384000,6,1,1,30,1,1,5,30,9,8,2,1,1,2,Assistance,-2.894254,53.349523,-0.7933533402912352,0.6087614290087205
20751,340570,384000,6,1,1,30,1,1,5,30,9,8,2,2,2,2,Slight,-2.894254,53.349523,-0.7933533402912352,0.6087614290087205
20750,340570,384000,6,1,1,30,1,1,5,30,9,8,2,1,1,2,Assistance,-2.894254,53.349523,-0.7933533402912352,0.6087614290087205
20751,340570,384000,6,1,1,30,1,1,5,30,9,8,2,2,2,2,Slight,-2.894254,53.349523,-0.7933533402912352,0.6087614290087205
10424,342450,384010,3,1,4,30,3,8,2,50,9,7,2,1,1,2,Slight,-2.866017,53.349822,-0.2588190451025207,0.9659258262890683
12900,342450,384010,3,2,2,40,3,1,5,33,3,7,3,1,1,3,Assistance,-2.866017,53.349822,0.004363309284746571,0.9999904807207345
12901,342450,384010,3,2,2,40,3,1,5,33,9,7,3,1,2,3,Slight,-2.866017,53.349822,0.004363309284746571,0.9999904807207345
15374,342450,384010,3,2,1,40,1,8,5,1,9,4,5,1,2,3,Slight,-2.866017,53.349822,0.2798290140309923,-0.9600498543859286
15375,342450,384010,3,2,1,40,1,8,5,1,9,6,2,1,2,3,Slight,-2.866017,53.349822,0.2798290140309923,-0.9600498543859286
15376,342450,384010,3,2,1,40,1,8,5,1,9,4,5,2,1,1,Slight,-2.866017,53.349822,0.2798290140309923,-0.9600498543859286
15377,342450,384010,3,2,1,40,1,8,5,1,9,6,2,2,1,1,Slight,-2.866017,53.349822,0.2798290140309923,-0.9600498543859286
15378,342450,384010,3,2,1,40,1,8,5,1,9,4,5,1,1,3,Slight,-2.866017,53.349822,0.2798290140309923,-0.9600498543859286
15379,342450,384010,3,2,1,40,1,8,5,1,9,6,2,1,1,3,Slight,-2.866017,53.349822,0.2798290140309923,-0.9600498543859286
17946,342450,384010,3,2,2,40,1,2,5,8,8,6,2,1,1,3,Slight,-2.866017,53.349822,0.3826834323650899,-0.9238795325112867
17947,342450,384010,3,2,2,40,1,2,5,8,8,4,2,1,1,3,Slight,-2.866017,53.349822,0.3826834323650899,-0.9238795325112867
10424,342450,384010,3,1,4,30,3,8,2,50,9,7,2,1,1,2,Slight,-2.866017,53.349822,-0.2588190451025207,0.9659258262890683
12900,342450,384010,3,2,2,40,3,1,5,33,3,7,3,1,1,3,Assistance,-2.866017,53.349822,0.004363309284746571,0.9999904807207345
12901,342450,384010,3,2,2,40,3,1,5,33,9,7,3,1,2,3,Slight,-2.866017,53.349822,0.004363309284746571,0.9999904807207345
15374,342450,384010,3,2,1,40,1,8,5,1,9,4,5,1,2,3,Slight,-2.866017,53.349822,0.2798290140309923,-0.9600498543859286
15375,342450,384010,3,2,1,40,1,8,5,1,9,6,2,1,2,3,Slight,-2.866017,53.349822,0.2798290140309923,-0.9600498543859286
15376,342450,384010,3,2,1,40,1,8,5,1,9,4,5,2,1,1,Slight,-2.866017,53.349822,0.2798290140309923,-0.9600498543859286
15377,342450,384010,3,2,1,40,1,8,5,1,9,6,2,2,1,1,Slight,-2.866017,53.349822,0.2798290140309923,-0.9600498543859286
15378,342450,384010,3,2,1,40,1,8,5,1,9,4,5,1,1,3,Slight,-2.866017,53.349822,0.2798290140309923,-0.9600498543859286
15379,342450,384010,3,2,1,40,1,8,5,1,9,6,2,1,1,3,Slight,-2.866017,53.349822,0.2798290140309923,-0.9600498543859286
17946,342450,384010,3,2,2,40,1,2,5,8,8,6,2,1,1,3,Slight,-2.866017,53.349822,0.3826834323650899,-0.9238795325112867
17947,342450,384010,3,2,2,40,1,2,5,8,8,4,2,1,1,3,Slight,-2.866017,53.349822,0.3826834323650899,-0.9238795325112867
7088,341380,384020,3,2,2,40,3,2,5,45,9,11,2,2,1,1,Assistance,-2.882091,53.349794,-0.6427876096865396,0.7660444431189778
7089,341380,384020,3,2,2,40,3,2,5,45,9,1,4,2,1,1,Assistance,-2.882091,53.349794,-0.6427876096865396,0.7660444431189778
7088,341380,384020,3,2,2,40,3,2,5,45,9,11,2,2,1,1,Assistance,-2.882091,53.349794,-0.6427876096865396,0.7660444431189778
7089,341380,384020,3,2,2,40,3,2,5,45,9,1,4,2,1,1,Assistance,-2.882091,53.349794,-0.6427876096865396,0.7660444431189778
3198,341300,384100,5,1,1,30,5,1,6,1,2,1,2,3,1,1,Slight,-2.883308,53.350504,-0.9396926207859084,-0.34202014332566855
21081,341300,384100,3,2,1,40,1,8,4,46,5,7,5,1,1,2,Assistance,-2.883308,53.350504,-0.6427876096865393,-0.766044443118978
21082,341300,384100,3,2,1,40,1,8,4,46,5,6,4,1,1,2,Assistance,-2.883308,53.350504,-0.6427876096865393,-0.766044443118978
3198,341300,384100,5,1,1,30,5,1,6,1,2,1,2,3,1,1,Slight,-2.883308,53.350504,-0.9396926207859084,-0.34202014332566855
21081,341300,384100,3,2,1,40,1,8,4,46,5,7,5,1,1,2,Assistance,-2.883308,53.350504,-0.6427876096865393,-0.766044443118978
21082,341300,384100,3,2,1,40,1,8,4,46,5,6,4,1,1,2,Assistance,-2.883308,53.350504,-0.6427876096865393,-0.766044443118978
6872,342480,384110,6,2,2,30,1,2,6,33,9,5,2,1,1,3,Slight,-2.865585,53.350724,-0.9713420698132613,-0.23768589232617343
6873,342480,384110,6,2,2,30,1,2,6,33,9,0,2,1,1,3,Slight,-2.865585,53.350724,-0.9713420698132613,-0.23768589232617343
6874,342480,384110,6,2,2,30,1,2,6,33,9,5,2,2,1,4,Assistance,-2.865585,53.350724,-0.9713420698132613,-0.23768589232617343
6875,342480,384110,6,2,2,30,1,2,6,33,9,0,2,2,1,4,Assistance,-2.865585,53.350724,-0.9713420698132613,-0.23768589232617343
6876,342480,384110,6,2,2,30,1,2,6,33,9,5,2,2,2,1,Slight,-2.865585,53.350724,-0.9713420698132613,-0.23768589232617343
6877,342480,384110,6,2,2,30,1,2,6,33,9,0,2,2,2,1,Slight,-2.865585,53.350724,-0.9713420698132613,-0.23768589232617343
6878,342480,384110,6,2,2,30,1,2,6,33,9,5,2,1,1,3,Assistance,-2.865585,53.350724,-0.9713420698132613,-0.23768589232617343
6879,342480,384110,6,2,2,30,1,2,6,33,9,0,2,1,1,3,Assistance,-2.865585,53.350724,-0.9713420698132613,-0.23768589232617343
6872,342480,384110,6,2,2,30,1,2,6,33,9,5,2,1,1,3,Slight,-2.865585,53.350724,-0.9713420698132613,-0.23768589232617343
6873,342480,384110,6,2,2,30,1,2,6,33,9,0,2,1,1,3,Slight,-2.865585,53.350724,-0.9713420698132613,-0.23768589232617343
6874,342480,384110,6,2,2,30,1,2,6,33,9,5,2,2,1,4,Assistance,-2.865585,53.350724,-0.9713420698132613,-0.23768589232617343
6875,342480,384110,6,2,2,30,1,2,6,33,9,0,2,2,1,4,Assistance,-2.865585,53.350724,-0.9713420698132613,-0.23768589232617343
6876,342480,384110,6,2,2,30,1,2,6,33,9,5,2,2,2,1,Slight,-2.865585,53.350724,-0.9713420698132613,-0.23768589232617343
6877,342480,384110,6,2,2,30,1,2,6,33,9,0,2,2,2,1,Slight,-2.865585,53.350724,-0.9713420698132613,-0.23768589232617343
6878,342480,384110,6,2,2,30,1,2,6,33,9,5,2,1,1,3,Assistance,-2.865585,53.350724,-0.9713420698132613,-0.23768589232617343
6879,342480,384110,6,2,2,30,1,2,6,33,9,0,2,1,1,3,Assistance,-2.865585,53.350724,-0.9713420698132613,-0.23768589232617343
14999,341190,384160,3,2,1,30,1,1,3,33,3,2,2,1,1,3,Slight,-2.884971,53.351031,-0.9840406976462908,0.177943545473842
23722,341190,384160,3,1,2,40,3,1,5,44,2,8,2,3,1,3,Assistance,-2.884971,53.351031,-0.917060074385124,0.39874906892524625
14999,341190,384160,3,2,1,30,1,1,3,33,3,2,2,1,1,3,Slight,-2.884971,53.351031,-0.9840406976462908,0.177943545473842
23722,341190,384160,3,1,2,40,3,1,5,44,2,8,2,3,1,3,Assistance,-2.884971,53.351031,-0.917060074385124,0.39874906892524625
6476,341090,384200,3,2,1,30,1,1,1,17,9,7,4,1,1,3,Assistance,-2.886481,53.351379,-0.9990482215818578,-0.04361938736533613
6476,341090,384200,3,2,1,30,1,1,1,17,9,7,4,1,1,3,Assistance,-2.886481,53.351379,-0.9990482215818578,-0.04361938736533613
6476,341090,384200,3,2,1,30,1,1,1,17,9,7,4,1,1,3,Assistance,-2.886481,53.351379,-0.9990482215818578,-0.04361938736533613
6476,341090,384200,3,2,1,30,1,1,1,17,9,7,4,1,1,3,Assistance,-2.886481,53.351379,-0.9990482215818578,-0.04361938736533613
12369,340320,384220,6,2,2,30,1,8,1,4,20,3,2,1,1,3,Assistance,-2.898051,53.351473,-0.9908658973868822,-0.13485093027372277
23120,340320,384220,6,2,2,30,1,1,5,8,9,11,5,2,2,2,Slight,-2.898051,53.351473,-0.6259234721840591,-0.7798844830928818
12369,340320,384220,6,2,2,30,1,8,1,4,20,3,2,1,1,3,Assistance,-2.898051,53.351473,-0.9908658973868822,-0.13485093027372277
23120,340320,384220,6,2,2,30,1,1,5,8,9,11,5,2,2,2,Slight,-2.898051,53.351473,-0.6259234721840591,-0.7798844830928818
25962,342511,384233,3,3,2,30,1,1,3,45,9,6,2,1,2,3,Assistance,-2.865142,53.351833,-0.13052619222005177,-0.9914448613738104
25963,342511,384233,3,3,2,30,1,1,3,45,9,8,3,1,2,3,Assistance,-2.865142,53.351833,-0.13052619222005177,-0.9914448613738104
25964,342511,384233,3,3,2,30,1,1,3,45,9,4,3,1,2,3,Assistance,-2.865142,53.351833,-0.13052619222005177,-0.9914448613738104
25965,342511,384233,3,3,2,30,1,1,3,45,9,6,2,2,1,3,Slight,-2.865142,53.351833,-0.13052619222005177,-0.9914448613738104
25966,342511,384233,3,3,2,30,1,1,3,45,9,8,3,2,1,3,Slight,-2.865142,53.351833,-0.13052619222005177,-0.9914448613738104
25967,342511,384233,3,3,2,30,1,1,3,45,9,4,3,2,1,3,Slight,-2.865142,53.351833,-0.13052619222005177,-0.9914448613738104
25930,340965,384253,3,1,2,40,1,2,2,43,2,7,2,3,1,1,Assistance,-2.888369,53.351842,-0.13052619222005177,-0.9914448613738104
15471,340970,384260,3,1,3,40,3,3,1,6,9,3,4,1,1,3,Assistance,-2.888294,53.351905,0.984807753012208,-0.1736481776669303
15471,340970,384260,3,1,3,40,3,3,1,6,9,3,4,1,1,3,Assistance,-2.888294,53.351905,0.984807753012208,-0.1736481776669303
12676,340370,384310,6,1,1,30,1,1,2,21,2,7,2,3,1,1,Assistance,-2.897317,53.352287,-0.4027466898587375,-0.915311479119447
12676,340370,384310,6,1,1,30,1,1,2,21,2,7,2,3,1,1,Assistance,-2.897317,53.352287,-0.4027466898587375,-0.915311479119447
6864,340680,384380,3,2,2,30,1,2,5,33,9,1,2,1,2,3,Slight,-2.892673,53.352951,0.17364817766693028,-0.984807753012208
6865,340680,384380,3,2,2,30,1,2,5,33,9,5,2,1,2,3,Slight,-2.892673,53.352951,0.17364817766693028,-0.984807753012208
6866,340680,384380,3,2,2,30,1,2,5,33,9,1,2,1,2,2,Slight,-2.892673,53.352951,0.17364817766693028,-0.984807753012208
6867,340680,384380,3,2,2,30,1,2,5,33,9,5,2,1,2,2,Slight,-2.892673,53.352951,0.17364817766693028,-0.984807753012208
6868,340680,384380,3,2,2,30,1,2,5,33,9,1,2,2,2,2,Slight,-2.892673,53.352951,0.17364817766693028,-0.984807753012208
6869,340680,384380,3,2,2,30,1,2,5,33,9,5,2,2,2,2,Slight,-2.892673,53.352951,0.17364817766693028,-0.984807753012208
6870,340680,384380,3,2,2,30,1,2,5,33,9,1,2,2,2,3,Slight,-2.892673,53.352951,0.17364817766693028,-0.984807753012208
6871,340680,384380,3,2,2,30,1,2,5,33,9,5,2,2,2,3,Slight,-2.892673,53.352951,0.17364817766693028,-0.984807753012208
6917,340680,384380,3,2,1,30,1,1,4,34,9,2,2,1,1,3,Slight,-2.892673,53.352951,-0.6427876096865393,-0.766044443118978
6918,340680,384380,3,2,1,30,1,1,4,34,9,4,3,1,1,3,Slight,-2.892673,53.352951,-0.6427876096865393,-0.766044443118978
6919,340680,384380,3,2,1,30,1,1,4,34,9,2,2,2,2,3,Slight,-2.892673,53.352951,-0.6427876096865393,-0.766044443118978
6920,340680,384380,3,2,1,30,1,1,4,34,9,4,3,2,2,3,Slight,-2.892673,53.352951,-0.6427876096865393,-0.766044443118978
6921,340680,384380,3,2,1,30,1,1,4,34,9,2,2,2,2,4,Slight,-2.892673,53.352951,-0.6427876096865393,-0.766044443118978
6922,340680,384380,3,2,1,30,1,1,4,34,9,4,3,2,2,4,Slight,-2.892673,53.352951,-0.6427876096865393,-0.766044443118978
18111,340680,384380,3,1,1,40,1,1,7,20,9,3,5,1,1,3,Assistance,-2.892673,53.352951,0.9153114791194471,-0.40274668985873735
6864,340680,384380,3,2,2,30,1,2,5,33,9,1,2,1,2,3,Slight,-2.892673,53.352951,0.17364817766693028,-0.984807753012208
6865,340680,384380,3,2,2,30,1,2,5,33,9,5,2,1,2,3,Slight,-2.892673,53.352951,0.17364817766693028,-0.984807753012208
6866,340680,384380,3,2,2,30,1,2,5,33,9,1,2,1,2,2,Slight,-2.892673,53.352951,0.17364817766693028,-0.984807753012208
6867,340680,384380,3,2,2,30,1,2,5,33,9,5,2,1,2,2,Slight,-2.892673,53.352951,0.17364817766693028,-0.984807753012208
6868,340680,384380,3,2,2,30,1,2,5,33,9,1,2,2,2,2,Slight,-2.892673,53.352951,0.17364817766693028,-0.984807753012208
6869,340680,384380,3,2,2,30,1,2,5,33,9,5,2,2,2,2,Slight,-2.892673,53.352951,0.17364817766693028,-0.984807753012208
6870,340680,384380,3,2,2,30,1,2,5,33,9,1,2,2,2,3,Slight,-2.892673,53.352951,0.17364817766693028,-0.984807753012208
6871,340680,384380,3,2,2,30,1,2,5,33,9,5,2,2,2,3,Slight,-2.892673,53.352951,0.17364817766693028,-0.984807753012208
6917,340680,384380,3,2,1,30,1,1,4,34,9,2,2,1,1,3,Slight,-2.892673,53.352951,-0.6427876096865393,-0.766044443118978
6918,340680,384380,3,2,1,30,1,1,4,34,9,4,3,1,1,3,Slight,-2.892673,53.352951,-0.6427876096865393,-0.766044443118978
6919,340680,384380,3,2,1,30,1,1,4,34,9,2,2,2,2,3,Slight,-2.892673,53.352951,-0.6427876096865393,-0.766044443118978
6920,340680,384380,3,2,1,30,1,1,4,34,9,4,3,2,2,3,Slight,-2.892673,53.352951,-0.6427876096865393,-0.766044443118978
6921,340680,384380,3,2,1,30,1,1,4,34,9,2,2,2,2,4,Slight,-2.892673,53.352951,-0.6427876096865393,-0.766044443118978
6922,340680,384380,3,2,1,30,1,1,4,34,9,4,3,2,2,4,Slight,-2.892673,53.352951,-0.6427876096865393,-0.766044443118978
18111,340680,384380,3,1,1,40,1,1,7,20,9,3,5,1,1,3,Assistance,-2.892673,53.352951,0.9153114791194471,-0.40274668985873735
2756,340400,384430,6,2,1,30,1,1,3,38,9,3,2,1,1,3,Slight,-2.896889,53.353369,-0.38268343236508956,0.9238795325112868
6248,340400,384430,6,1,1,30,1,1,5,3,2,3,2,3,1,1,Slight,-2.896889,53.353369,-0.7660444431189779,-0.6427876096865395
6380,340400,384430,6,2,2,30,1,2,2,10,11,8,5,2,2,3,Slight,-2.896889,53.353369,-0.46174861323503374,-0.8870108331782218
6381,340400,384430,6,2,2,30,1,2,2,10,11,8,2,2,2,3,Slight,-2.896889,53.353369,-0.46174861323503374,-0.8870108331782218
6449,340400,384430,6,2,1,30,1,1,4,14,9,0,3,1,1,3,Slight,-2.896889,53.353369,0.10886687485196457,-0.9940563382223196
6450,340400,384430,6,2,1,30,1,1,4,14,9,12,2,1,1,3,Slight,-2.896889,53.353369,0.10886687485196457,-0.9940563382223196
6451,340400,384430,6,2,1,30,1,1,4,14,9,0,3,2,1,3,Slight,-2.896889,53.353369,0.10886687485196457,-0.9940563382223196
6452,340400,384430,6,2,1,30,1,1,4,14,9,12,2,2,1,3,Slight,-2.896889,53.353369,0.10886687485196457,-0.9940563382223196
9658,340400,384430,6,3,1,30,1,1,1,18,9,12,1,2,2,3,Slight,-2.896889,53.353369,-0.27982901403099203,-0.9600498543859287
9659,340400,384430,6,3,1,30,1,1,1,18,9,6,3,2,2,3,Slight,-2.896889,53.353369,-0.27982901403099203,-0.9600498543859287
9660,340400,384430,6,3,1,30,1,1,1,18,9,10,2,2,2,3,Slight,-2.896889,53.353369,-0.27982901403099203,-0.9600498543859287
9959,340400,384430,6,2,1,30,1,1,4,32,11,0,5,2,2,1,Slight,-2.896889,53.353369,-0.8549118706729468,0.5187732581605211
9960,340400,384430,6,2,1,30,1,1,4,32,11,13,2,2,2,1,Slight,-2.896889,53.353369,-0.8549118706729468,0.5187732581605211
20728,340400,384430,6,2,1,30,1,1,5,29,3,2,2,1,1,1,Assistance,-2.896889,53.353369,-0.953716950748227,0.3007057995042726
2756,340400,384430,6,2,1,30,1,1,3,38,9,3,2,1,1,3,Slight,-2.896889,53.353369,-0.38268343236508956,0.9238795325112868
6248,340400,384430,6,1,1,30,1,1,5,3,2,3,2,3,1,1,Slight,-2.896889,53.353369,-0.7660444431189779,-0.6427876096865395
6380,340400,384430,6,2,2,30,1,2,2,10,11,8,5,2,2,3,Slight,-2.896889,53.353369,-0.46174861323503374,-0.8870108331782218
6381,340400,384430,6,2,2,30,1,2,2,10,11,8,2,2,2,3,Slight,-2.896889,53.353369,-0.46174861323503374,-0.8870108331782218
6449,340400,384430,6,2,1,30,1,1,4,14,9,0,3,1,1,3,Slight,-2.896889,53.353369,0.10886687485196457,-0.9940563382223196
6450,340400,384430,6,2,1,30,1,1,4,14,9,12,2,1,1,3,Slight,-2.896889,53.353369,0.10886687485196457,-0.9940563382223196
6451,340400,384430,6,2,1,30,1,1,4,14,9,0,3,2,1,3,Slight,-2.896889,53.353369,0.10886687485196457,-0.9940563382223196
6452,340400,384430,6,2,1,30,1,1,4,14,9,12,2,2,1,3,Slight,-2.896889,53.353369,0.10886687485196457,-0.9940563382223196
9658,340400,384430,6,3,1,30,1,1,1,18,9,12,1,2,2,3,Slight,-2.896889,53.353369,-0.27982901403099203,-0.9600498543859287
9659,340400,384430,6,3,1,30,1,1,1,18,9,6,3,2,2,3,Slight,-2.896889,53.353369,-0.27982901403099203,-0.9600498543859287
9660,340400,384430,6,3,1,30,1,1,1,18,9,10,2,2,2,3,Slight,-2.896889,53.353369,-0.27982901403099203,-0.9600498543859287
9959,340400,384430,6,2,1,30,1,1,4,32,11,0,5,2,2,1,Slight,-2.896889,53.353369,-0.8549118706729468,0.5187732581605211
9960,340400,384430,6,2,1,30,1,1,4,32,11,13,2,2,2,1,Slight,-2.896889,53.353369,-0.8549118706729468,0.5187732581605211
20728,340400,384430,6,2,1,30,1,1,5,29,3,2,2,1,1,1,Assistance,-2.896889,53.353369,-0.953716950748227,0.3007057995042726
23283,340500,384440,6,2,1,30,1,1,6,16,11,4,2,2,2,4,Assistance,-2.895388,53.35347,-0.38268343236508967,-0.9238795325112868
23284,340500,384440,6,2,1,30,1,1,6,16,11,6,5,2,2,4,Assistance,-2.895388,53.35347,-0.38268343236508967,-0.9238795325112868
