,Easting,Northing,1st Road Class,Accident Time,Number of Vehicles,Road Surface,Speed Limit,Lighting Conditions,Weather Conditions,dia_semana,semana_en_año,Type of Vehicle,Age of Vehicle,First Point of Impact,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,longitude,latitude
7684,532910,172050,3,1,2,1,30,1,1,2,47,6,1,4,1,1,3,Slight,-0.089418,51.431816
7685,532910,172050,3,1,2,1,30,1,1,2,47,6,0,5,1,1,3,Slight,-0.089418,51.431816
9211,532910,172050,3,1,2,1,30,1,1,1,50,7,9,4,1,1,3,Assistance,-0.089418,51.431816
9212,532910,172050,3,1,2,1,30,1,1,1,50,7,4,2,1,1,3,Assistance,-0.089418,51.431816
13032,532910,172050,3,2,2,1,30,3,1,7,34,5,6,5,1,1,3,Assistance,-0.089438,51.431872
13033,532910,172050,3,2,2,1,30,3,1,7,34,5,9,2,1,1,3,Assistance,-0.089438,51.431872
15389,532910,172050,3,2,2,2,20,3,2,6,30,9,11,2,1,2,3,Slight,-0.089412,51.431872
15390,532910,172050,3,2,2,2,20,3,2,6,30,9,10,2,1,2,3,Slight,-0.089412,51.431872
15391,532910,172050,3,2,2,2,20,3,2,6,30,9,11,2,1,1,3,Slight,-0.089412,51.431872
15392,532910,172050,3,2,2,2,20,3,2,6,30,9,10,2,1,1,3,Slight,-0.089412,51.431872
2884,534070,172120,5,1,1,1,30,1,1,6,29,9,4,2,1,1,3,Assistance,-0.072714,51.432172
2885,534070,172120,5,1,1,1,30,1,1,6,29,9,4,2,2,1,3,Slight,-0.072714,51.432172
9083,534070,172120,5,1,2,1,30,1,1,5,37,6,3,2,1,1,3,Slight,-0.072714,51.432172
2884,534070,172120,5,1,1,1,30,1,1,6,29,9,4,2,1,1,3,Assistance,-0.072714,51.432172
2885,534070,172120,5,1,1,1,30,1,1,6,29,9,4,2,2,1,3,Slight,-0.072714,51.432172
9083,534070,172120,5,1,2,1,30,1,1,5,37,6,3,2,1,1,3,Slight,-0.072714,51.432172
5068,534230,172150,5,1,2,1,30,1,1,4,23,9,6,3,1,1,3,Assistance,-0.070403,51.432404
5069,534230,172150,5,1,2,1,30,1,1,4,23,9,7,2,1,1,3,Assistance,-0.070403,51.432404
5068,534230,172150,5,1,2,1,30,1,1,4,23,9,6,3,1,1,3,Assistance,-0.070403,51.432404
5069,534230,172150,5,1,2,1,30,1,1,4,23,9,7,2,1,1,3,Assistance,-0.070403,51.432404
5068,534230,172150,5,1,2,1,30,1,1,4,23,9,6,3,1,1,3,Assistance,-0.070403,51.432404
5069,534230,172150,5,1,2,1,30,1,1,4,23,9,7,2,1,1,3,Assistance,-0.070403,51.432404
5068,534230,172150,5,1,2,1,30,1,1,4,23,9,6,3,1,1,3,Assistance,-0.070403,51.432404
5069,534230,172150,5,1,2,1,30,1,1,4,23,9,7,2,1,1,3,Assistance,-0.070403,51.432404
5099,532810,172560,3,1,2,1,30,1,1,2,36,5,6,4,1,1,3,Slight,-0.090664,51.436423
7374,532810,172560,3,1,2,2,30,1,2,2,37,3,1,2,1,1,3,Assistance,-0.090664,51.436423
9200,532810,172560,3,1,2,1,30,1,7,1,11,3,11,4,1,1,3,Slight,-0.090664,51.436423
16362,532810,172560,3,1,2,1,20,1,1,3,16,3,10,2,1,2,3,Slight,-0.090659,51.436478
5099,532810,172560,3,1,2,1,30,1,1,2,36,5,6,4,1,1,3,Slight,-0.090664,51.436423
7374,532810,172560,3,1,2,2,30,1,2,2,37,3,1,2,1,1,3,Assistance,-0.090664,51.436423
9200,532810,172560,3,1,2,1,30,1,7,1,11,3,11,4,1,1,3,Slight,-0.090664,51.436423
16362,532810,172560,3,1,2,1,20,1,1,3,16,3,10,2,1,2,3,Slight,-0.090659,51.436478
6389,533630,172720,6,2,1,1,30,3,1,6,25,9,6,4,1,1,3,Assistance,-0.078814,51.437668
6389,533630,172720,6,2,1,1,30,3,1,6,25,9,6,4,1,1,3,Assistance,-0.078814,51.437668
2192,533390,172740,6,1,2,2,30,1,1,4,42,3,2,4,1,1,3,Slight,-0.082257,51.437904
5018,533390,172740,6,1,2,1,30,1,1,3,51,3,8,5,1,1,1,Assistance,-0.082257,51.437904
17391,533390,172730,6,1,2,1,30,1,4,4,50,3,8,10,1,2,3,Slight,-0.082256,51.43787
2192,533390,172740,6,1,2,2,30,1,1,4,42,3,2,4,1,1,3,Slight,-0.082257,51.437904
5018,533390,172740,6,1,2,1,30,1,1,3,51,3,8,5,1,1,1,Assistance,-0.082257,51.437904
17391,533390,172730,6,1,2,1,30,1,4,4,50,3,8,10,1,2,3,Slight,-0.082256,51.43787
11285,532690,172880,3,2,2,1,30,3,1,4,6,9,4,2,1,1,3,Assistance,-0.092271,51.439327
11286,532690,172880,3,2,2,1,30,3,1,4,6,9,2,2,1,1,3,Assistance,-0.092271,51.439327
11285,532690,172880,3,2,2,1,30,3,1,4,6,9,4,2,1,1,3,Assistance,-0.092271,51.439327
11286,532690,172880,3,2,2,1,30,3,1,4,6,9,2,2,1,1,3,Assistance,-0.092271,51.439327
5832,532680,172930,3,1,2,1,30,1,1,6,35,6,9,4,1,1,3,Slight,-0.092395,51.439778
5833,532680,172930,3,1,2,1,30,1,1,6,35,6,4,2,1,1,3,Slight,-0.092395,51.439778
8404,532680,172940,3,1,2,1,30,1,1,3,26,3,7,4,1,1,3,Assistance,-0.092391,51.439868
5832,532680,172930,3,1,2,1,30,1,1,6,35,6,9,4,1,1,3,Slight,-0.092395,51.439778
5833,532680,172930,3,1,2,1,30,1,1,6,35,6,4,2,1,1,3,Slight,-0.092395,51.439778
8404,532680,172940,3,1,2,1,30,1,1,3,26,3,7,4,1,1,3,Assistance,-0.092391,51.439868
9163,533290,172980,6,1,1,1,30,1,1,5,32,6,7,4,1,1,3,Assistance,-0.083605,51.440085
9163,533290,172980,6,1,1,1,30,1,1,5,32,6,7,4,1,1,3,Assistance,-0.083605,51.440085
14139,532640,173030,3,2,1,2,30,3,8,3,1,5,1,1,1,1,3,Assistance,-0.092933,51.440687
14139,532640,173030,3,2,1,2,30,3,8,3,1,5,1,1,1,1,3,Assistance,-0.092933,51.440687
14139,532640,173030,3,2,1,2,30,3,8,3,1,5,1,1,1,1,3,Assistance,-0.092933,51.440687
14139,532640,173030,3,2,1,2,30,3,8,3,1,5,1,1,1,1,3,Assistance,-0.092933,51.440687
690,532690,173070,3,1,1,1,30,1,1,3,32,9,7,1,1,2,3,Slight,-0.092199,51.441034
1761,532690,173070,3,1,2,1,30,1,1,7,24,9,7,2,1,1,3,Slight,-0.092199,51.441034
3490,532680,173070,3,2,2,1,30,3,1,5,40,7,7,1,1,1,3,Slight,-0.092343,51.441036
15113,532690,173070,3,1,2,1,30,1,1,7,20,5,10,4,1,1,3,Assistance,-0.092193,51.44109
15114,532690,173070,3,1,2,1,30,1,1,7,20,5,3,2,1,1,3,Assistance,-0.092193,51.44109
15569,532680,173070,3,1,2,1,30,1,1,3,37,7,4,4,1,1,3,Slight,-0.092337,51.441092
15570,532680,173070,3,1,2,1,30,1,1,3,37,7,1,5,1,1,3,Slight,-0.092337,51.441092
690,532690,173070,3,1,1,1,30,1,1,3,32,9,7,1,1,2,3,Slight,-0.092199,51.441034
1761,532690,173070,3,1,2,1,30,1,1,7,24,9,7,2,1,1,3,Slight,-0.092199,51.441034
15113,532690,173070,3,1,2,1,30,1,1,7,20,5,10,4,1,1,3,Assistance,-0.092193,51.44109
15114,532690,173070,3,1,2,1,30,1,1,7,20,5,3,2,1,1,3,Assistance,-0.092193,51.44109
690,532690,173070,3,1,1,1,30,1,1,3,32,9,7,1,1,2,3,Slight,-0.092199,51.441034
1761,532690,173070,3,1,2,1,30,1,1,7,24,9,7,2,1,1,3,Slight,-0.092199,51.441034
3490,532680,173070,3,2,2,1,30,3,1,5,40,7,7,1,1,1,3,Slight,-0.092343,51.441036
15113,532690,173070,3,1,2,1,30,1,1,7,20,5,10,4,1,1,3,Assistance,-0.092193,51.44109
15114,532690,173070,3,1,2,1,30,1,1,7,20,5,3,2,1,1,3,Assistance,-0.092193,51.44109
15569,532680,173070,3,1,2,1,30,1,1,3,37,7,4,4,1,1,3,Slight,-0.092337,51.441092
15570,532680,173070,3,1,2,1,30,1,1,3,37,7,1,5,1,1,3,Slight,-0.092337,51.441092
690,532690,173070,3,1,1,1,30,1,1,3,32,9,7,1,1,2,3,Slight,-0.092199,51.441034
1761,532690,173070,3,1,2,1,30,1,1,7,24,9,7,2,1,1,3,Slight,-0.092199,51.441034
15113,532690,173070,3,1,2,1,30,1,1,7,20,5,10,4,1,1,3,Assistance,-0.092193,51.44109
15114,532690,173070,3,1,2,1,30,1,1,7,20,5,3,2,1,1,3,Assistance,-0.092193,51.44109
2077,533100,173110,3,1,2,2,30,1,1,3,37,4,7,3,1,2,2,Slight,-0.086288,51.441297
2078,533100,173110,3,1,2,2,30,1,1,3,37,4,7,2,1,2,2,Slight,-0.086288,51.441297
12626,533100,173110,3,1,2,1,30,1,1,3,11,6,16,2,1,1,3,Assistance,-0.086309,51.441353
12627,533100,173110,3,1,2,1,30,1,1,3,11,6,4,5,1,1,3,Assistance,-0.086309,51.441353
2077,533100,173110,3,1,2,2,30,1,1,3,37,4,7,3,1,2,2,Slight,-0.086288,51.441297
2078,533100,173110,3,1,2,2,30,1,1,3,37,4,7,2,1,2,2,Slight,-0.086288,51.441297
12626,533100,173110,3,1,2,1,30,1,1,3,11,6,16,2,1,1,3,Assistance,-0.086309,51.441353
12627,533100,173110,3,1,2,1,30,1,1,3,11,6,4,5,1,1,3,Assistance,-0.086309,51.441353
2077,533100,173110,3,1,2,2,30,1,1,3,37,4,7,3,1,2,2,Slight,-0.086288,51.441297
2078,533100,173110,3,1,2,2,30,1,1,3,37,4,7,2,1,2,2,Slight,-0.086288,51.441297
12626,533100,173110,3,1,2,1,30,1,1,3,11,6,16,2,1,1,3,Assistance,-0.086309,51.441353
12627,533100,173110,3,1,2,1,30,1,1,3,11,6,4,5,1,1,3,Assistance,-0.086309,51.441353
2077,533100,173110,3,1,2,2,30,1,1,3,37,4,7,3,1,2,2,Slight,-0.086288,51.441297
2078,533100,173110,3,1,2,2,30,1,1,3,37,4,7,2,1,2,2,Slight,-0.086288,51.441297
12626,533100,173110,3,1,2,1,30,1,1,3,11,6,16,2,1,1,3,Assistance,-0.086309,51.441353
12627,533100,173110,3,1,2,1,30,1,1,3,11,6,4,5,1,1,3,Assistance,-0.086309,51.441353
4534,533210,173160,3,1,2,1,30,1,1,4,31,9,1,3,1,1,3,Slight,-0.084687,51.441721
4535,533210,173160,3,1,2,1,30,1,1,4,31,9,3,2,1,1,3,Slight,-0.084687,51.441721
6865,533210,173160,3,1,2,2,30,1,1,7,19,9,10,3,1,2,3,Slight,-0.084687,51.441721
6866,533210,173160,3,1,2,2,30,1,1,7,19,9,10,2,1,2,3,Slight,-0.084687,51.441721
6974,533210,173160,3,2,2,2,30,1,2,5,24,9,9,3,1,1,3,Assistance,-0.084687,51.441721
6975,533210,173160,3,2,2,2,30,1,2,5,24,9,3,2,1,1,3,Assistance,-0.084687,51.441721
17162,533210,173160,3,1,2,2,30,1,2,7,41,9,7,2,2,2,3,Assistance,-0.084682,51.441777
17163,533210,173160,3,1,2,2,30,1,2,7,41,9,6,2,2,2,3,Assistance,-0.084682,51.441777
17164,533210,173160,3,1,2,2,30,1,2,7,41,9,7,2,1,1,3,Slight,-0.084682,51.441777
17165,533210,173160,3,1,2,2,30,1,2,7,41,9,6,2,1,1,3,Slight,-0.084682,51.441777
17166,533210,173160,3,1,2,2,30,1,2,7,41,9,7,2,2,1,3,Assistance,-0.084682,51.441777
17167,533210,173160,3,1,2,2,30,1,2,7,41,9,6,2,2,1,3,Assistance,-0.084682,51.441777
4534,533210,173160,3,1,2,1,30,1,1,4,31,9,1,3,1,1,3,Slight,-0.084687,51.441721
4535,533210,173160,3,1,2,1,30,1,1,4,31,9,3,2,1,1,3,Slight,-0.084687,51.441721
6865,533210,173160,3,1,2,2,30,1,1,7,19,9,10,3,1,2,3,Slight,-0.084687,51.441721
6866,533210,173160,3,1,2,2,30,1,1,7,19,9,10,2,1,2,3,Slight,-0.084687,51.441721
6974,533210,173160,3,2,2,2,30,1,2,5,24,9,9,3,1,1,3,Assistance,-0.084687,51.441721
6975,533210,173160,3,2,2,2,30,1,2,5,24,9,3,2,1,1,3,Assistance,-0.084687,51.441721
17162,533210,173160,3,1,2,2,30,1,2,7,41,9,7,2,2,2,3,Assistance,-0.084682,51.441777
17163,533210,173160,3,1,2,2,30,1,2,7,41,9,6,2,2,2,3,Assistance,-0.084682,51.441777
17164,533210,173160,3,1,2,2,30,1,2,7,41,9,7,2,1,1,3,Slight,-0.084682,51.441777
17165,533210,173160,3,1,2,2,30,1,2,7,41,9,6,2,1,1,3,Slight,-0.084682,51.441777
17166,533210,173160,3,1,2,2,30,1,2,7,41,9,7,2,2,1,3,Assistance,-0.084682,51.441777
17167,533210,173160,3,1,2,2,30,1,2,7,41,9,6,2,2,1,3,Assistance,-0.084682,51.441777
1376,533230,173170,3,1,2,1,30,1,1,5,8,7,3,2,1,1,2,Assistance,-0.084396,51.441806
2098,533230,173170,3,1,2,1,30,1,1,2,38,3,0,5,1,1,3,Slight,-0.084396,51.441806
3689,533230,173170,3,1,3,1,30,1,1,1,1,9,1,3,1,1,3,Slight,-0.084396,51.441806
3690,533230,173170,3,1,3,1,30,1,1,1,1,9,6,3,1,1,3,Slight,-0.084396,51.441806
3949,533230,173170,3,1,2,1,30,1,1,3,12,5,12,2,1,2,3,Slight,-0.084396,51.441806
3950,533230,173170,3,1,2,1,30,1,1,3,12,5,14,3,1,2,3,Slight,-0.084396,51.441806
5044,533230,173170,3,1,2,1,30,1,1,3,37,5,1,4,1,1,3,Slight,-0.084396,51.441806
5045,533230,173170,3,1,2,1,30,1,1,3,37,5,10,5,1,1,3,Slight,-0.084396,51.441806
5562,533220,173170,3,2,2,1,30,3,1,6,23,9,11,3,1,1,1,Slight,-0.08454,51.441808
5563,533220,173170,3,2,2,1,30,3,1,6,23,9,10,2,1,1,1,Slight,-0.08454,51.441808
5564,533220,173170,3,2,2,1,30,3,1,6,23,9,11,3,2,2,1,Slight,-0.08454,51.441808
5565,533220,173170,3,2,2,1,30,3,1,6,23,9,10,2,2,2,1,Slight,-0.08454,51.441808
9694,533230,173180,3,1,2,2,30,1,2,1,29,9,9,2,1,2,3,Slight,-0.084392,51.441896
9695,533230,173180,3,1,2,2,30,1,2,1,29,9,5,3,1,2,3,Slight,-0.084392,51.441896
10290,533220,173170,3,1,2,1,30,3,1,3,2,3,3,2,1,1,2,Slight,-0.08454,51.441809
11256,533220,173190,3,1,3,1,30,1,1,5,49,9,11,3,1,1,2,Slight,-0.084533,51.441989
11257,533220,173190,3,1,3,1,30,1,1,5,49,9,5,3,1,1,2,Slight,-0.084533,51.441989
11258,533220,173190,3,1,3,1,30,1,1,5,49,9,9,2,1,1,2,Slight,-0.084533,51.441989
13922,533230,173170,3,1,2,2,30,1,5,3,4,9,8,4,1,2,3,Slight,-0.084397,51.441807
1376,533230,173170,3,1,2,1,30,1,1,5,8,7,3,2,1,1,2,Assistance,-0.084396,51.441806
2098,533230,173170,3,1,2,1,30,1,1,2,38,3,0,5,1,1,3,Slight,-0.084396,51.441806
3689,533230,173170,3,1,3,1,30,1,1,1,1,9,1,3,1,1,3,Slight,-0.084396,51.441806
3690,533230,173170,3,1,3,1,30,1,1,1,1,9,6,3,1,1,3,Slight,-0.084396,51.441806
3949,533230,173170,3,1,2,1,30,1,1,3,12,5,12,2,1,2,3,Slight,-0.084396,51.441806
3950,533230,173170,3,1,2,1,30,1,1,3,12,5,14,3,1,2,3,Slight,-0.084396,51.441806
5044,533230,173170,3,1,2,1,30,1,1,3,37,5,1,4,1,1,3,Slight,-0.084396,51.441806
5045,533230,173170,3,1,2,1,30,1,1,3,37,5,10,5,1,1,3,Slight,-0.084396,51.441806
9694,533230,173180,3,1,2,2,30,1,2,1,29,9,9,2,1,2,3,Slight,-0.084392,51.441896
9695,533230,173180,3,1,2,2,30,1,2,1,29,9,5,3,1,2,3,Slight,-0.084392,51.441896
13922,533230,173170,3,1,2,2,30,1,5,3,4,9,8,4,1,2,3,Slight,-0.084397,51.441807
6545,534510,173210,3,1,1,1,30,1,1,2,6,2,8,2,3,1,1,Assistance,-0.065975,51.441863
6545,534510,173210,3,1,1,1,30,1,1,2,6,2,8,2,3,1,1,Assistance,-0.065975,51.441863
6837,533540,173220,3,1,2,1,30,1,1,1,20,7,1,2,1,1,3,Assistance,-0.079919,51.442182
6837,533540,173220,3,1,2,1,30,1,1,1,20,7,1,2,1,1,3,Assistance,-0.079919,51.442182
17791,533744,173233,6,1,1,1,30,1,1,5,21,2,10,4,3,2,3,Assistance,-0.076976,51.442307
1691,533830,173300,3,1,2,1,30,1,1,7,22,7,16,2,1,1,2,Assistance,-0.075719,51.442833
1692,533830,173300,3,1,2,1,30,1,1,7,22,7,6,3,1,1,2,Assistance,-0.075719,51.442833
4430,533830,173300,3,1,2,2,30,1,1,7,31,9,6,2,1,1,3,Slight,-0.075719,51.442833
4431,533830,173300,3,1,2,2,30,1,1,7,31,9,7,4,1,1,3,Slight,-0.075719,51.442833
6085,533830,173300,3,1,2,1,30,1,1,3,45,5,0,4,1,1,3,Assistance,-0.075719,51.442833
6086,533830,173300,3,1,2,1,30,1,1,3,45,5,2,5,1,1,3,Assistance,-0.075719,51.442833
1691,533830,173300,3,1,2,1,30,1,1,7,22,7,16,2,1,1,2,Assistance,-0.075719,51.442833
1692,533830,173300,3,1,2,1,30,1,1,7,22,7,6,3,1,1,2,Assistance,-0.075719,51.442833
4430,533830,173300,3,1,2,2,30,1,1,7,31,9,6,2,1,1,3,Slight,-0.075719,51.442833
4431,533830,173300,3,1,2,2,30,1,1,7,31,9,7,4,1,1,3,Slight,-0.075719,51.442833
6085,533830,173300,3,1,2,1,30,1,1,3,45,5,0,4,1,1,3,Assistance,-0.075719,51.442833
6086,533830,173300,3,1,2,1,30,1,1,3,45,5,2,5,1,1,3,Assistance,-0.075719,51.442833
3820,534500,173330,6,1,1,1,30,1,1,3,26,2,10,2,3,1,3,Assistance,-0.066073,51.442944
3820,534500,173330,6,1,1,1,30,1,1,3,26,2,10,2,3,1,3,Assistance,-0.066073,51.442944
14044,534180,173350,3,1,2,2,30,1,1,7,4,3,8,5,1,1,3,Slight,-0.070667,51.4432
17064,534190,173350,3,1,1,1,30,1,1,5,38,7,16,2,1,1,3,Slight,-0.070518,51.443253
17065,534190,173350,3,1,1,1,30,1,1,5,38,2,16,2,3,2,3,Assistance,-0.070518,51.443253
17064,534190,173350,3,1,1,1,30,1,1,5,38,7,16,2,1,1,3,Slight,-0.070518,51.443253
17065,534190,173350,3,1,1,1,30,1,1,5,38,2,16,2,3,2,3,Assistance,-0.070518,51.443253
14044,534180,173350,3,1,2,2,30,1,1,7,4,3,8,5,1,1,3,Slight,-0.070667,51.4432
17064,534190,173350,3,1,1,1,30,1,1,5,38,7,16,2,1,1,3,Slight,-0.070518,51.443253
17065,534190,173350,3,1,1,1,30,1,1,5,38,2,16,2,3,2,3,Assistance,-0.070518,51.443253
18251,534188,173352,3,1,2,1,30,1,1,4,36,5,13,5,1,1,3,Slight,-0.070546,51.443271
18252,534188,173352,3,1,2,1,30,1,1,4,36,5,0,2,1,1,3,Slight,-0.070546,51.443271
17064,534190,173350,3,1,1,1,30,1,1,5,38,7,16,2,1,1,3,Slight,-0.070518,51.443253
17065,534190,173350,3,1,1,1,30,1,1,5,38,2,16,2,3,2,3,Assistance,-0.070518,51.443253
2071,534350,173390,3,2,1,1,30,3,1,7,33,9,7,2,1,1,3,Assistance,-0.068207,51.443519
2071,534350,173390,3,2,1,1,30,3,1,7,33,9,7,2,1,1,3,Assistance,-0.068207,51.443519
2071,534350,173390,3,2,1,1,30,3,1,7,33,9,7,2,1,1,3,Assistance,-0.068207,51.443519
13088,534350,173410,3,1,1,1,20,1,1,6,39,2,10,5,3,1,1,Slight,-0.06822,51.443754
16123,534340,173410,3,1,1,1,30,1,1,7,5,11,5,1,2,2,3,Slight,-0.068338,51.443756
2071,534350,173390,3,2,1,1,30,3,1,7,33,9,7,2,1,1,3,Assistance,-0.068207,51.443519
13088,534350,173410,3,1,1,1,20,1,1,6,39,2,10,5,3,1,1,Slight,-0.06822,51.443754
3846,534340,173440,3,1,2,1,30,1,1,4,39,2,13,2,3,1,3,Assistance,-0.068332,51.443971
3989,534330,173430,3,1,1,1,30,1,1,6,6,2,14,2,3,2,3,Slight,-0.06848,51.443883
7001,534330,173440,3,2,2,2,30,1,2,1,24,6,11,2,1,2,3,Slight,-0.068476,51.443973
7002,534330,173440,3,2,2,2,30,1,2,1,24,6,1,5,1,2,3,Slight,-0.068476,51.443973
7398,534330,173430,3,1,2,1,30,1,1,5,38,6,6,2,1,1,3,Slight,-0.06848,51.443883
7399,534330,173430,3,1,2,1,30,1,1,5,38,6,9,2,1,1,3,Slight,-0.06848,51.443883
7439,534330,173440,3,1,2,2,30,1,2,3,39,3,2,5,1,1,1,Slight,-0.068476,51.443973
9673,534330,173440,3,1,2,2,30,1,2,5,16,4,6,1,1,1,3,Slight,-0.068476,51.443973
3846,534340,173440,3,1,2,1,30,1,1,4,39,2,13,2,3,1,3,Assistance,-0.068332,51.443971
14604,534660,173470,5,1,2,1,30,1,1,4,19,9,16,3,1,1,3,Slight,-0.063719,51.444165
17931,534662,173470,5,2,2,1,20,3,1,7,25,5,9,2,1,1,1,Assistance,-0.063685,51.444219
5268,534280,173490,3,1,1,1,30,1,1,3,11,2,5,2,3,1,3,Assistance,-0.069176,51.444434
11182,534280,173490,3,1,2,1,30,1,1,5,30,3,3,4,1,1,3,Slight,-0.069176,51.444435
11318,534280,173490,3,2,1,2,30,3,2,2,4,9,11,2,1,1,3,Slight,-0.069176,51.444435
13946,534280,173490,3,1,1,2,30,1,2,3,4,2,3,2,3,1,3,Slight,-0.069176,51.444435
5268,534280,173490,3,1,1,1,30,1,1,3,11,2,5,2,3,1,3,Assistance,-0.069176,51.444434
11182,534280,173490,3,1,2,1,30,1,1,5,30,3,3,4,1,1,3,Slight,-0.069176,51.444435
11318,534280,173490,3,2,1,2,30,3,2,2,4,9,11,2,1,1,3,Slight,-0.069176,51.444435
13946,534280,173490,3,1,1,2,30,1,2,3,4,2,3,2,3,1,3,Slight,-0.069176,51.444435
5268,534280,173490,3,1,1,1,30,1,1,3,11,2,5,2,3,1,3,Assistance,-0.069176,51.444434
11182,534280,173490,3,1,2,1,30,1,1,5,30,3,3,4,1,1,3,Slight,-0.069176,51.444435
11318,534280,173490,3,2,1,2,30,3,2,2,4,9,11,2,1,1,3,Slight,-0.069176,51.444435
13946,534280,173490,3,1,1,2,30,1,2,3,4,2,3,2,3,1,3,Slight,-0.069176,51.444435
15410,534280,173500,3,2,2,2,20,1,2,3,31,5,9,5,1,1,3,Slight,-0.069167,51.44458
15411,534280,173500,3,2,2,2,20,1,2,3,31,5,12,2,1,1,3,Slight,-0.069167,51.44458
5268,534280,173490,3,1,1,1,30,1,1,3,11,2,5,2,3,1,3,Assistance,-0.069176,51.444434
11182,534280,173490,3,1,2,1,30,1,1,5,30,3,3,4,1,1,3,Slight,-0.069176,51.444435
11318,534280,173490,3,2,1,2,30,3,2,2,4,9,11,2,1,1,3,Slight,-0.069176,51.444435
13946,534280,173490,3,1,1,2,30,1,2,3,4,2,3,2,3,1,3,Slight,-0.069176,51.444435
15410,534280,173500,3,2,2,2,20,1,2,3,31,5,9,5,1,1,3,Slight,-0.069167,51.44458
15411,534280,173500,3,2,2,2,20,1,2,3,31,5,12,2,1,1,3,Slight,-0.069167,51.44458
1214,534210,173540,3,2,1,1,30,1,1,7,28,9,2,5,1,1,3,Assistance,-0.070164,51.4449
1215,534210,173540,3,2,1,1,30,1,1,7,28,9,2,5,2,1,2,Assistance,-0.070164,51.4449
1216,534210,173540,3,2,1,1,30,1,1,7,28,9,2,5,2,2,3,Assistance,-0.070164,51.4449
1217,534210,173540,3,2,1,1,30,1,1,7,28,9,2,5,2,1,1,Assistance,-0.070164,51.4449
1214,534210,173540,3,2,1,1,30,1,1,7,28,9,2,5,1,1,3,Assistance,-0.070164,51.4449
1215,534210,173540,3,2,1,1,30,1,1,7,28,9,2,5,2,1,2,Assistance,-0.070164,51.4449
1216,534210,173540,3,2,1,1,30,1,1,7,28,9,2,5,2,2,3,Assistance,-0.070164,51.4449
1217,534210,173540,3,2,1,1,30,1,1,7,28,9,2,5,2,1,1,Assistance,-0.070164,51.4449
686,534170,173570,3,2,2,1,30,3,1,4,31,11,4,1,2,2,3,Slight,-0.070727,51.445179
1701,534180,173560,3,1,2,1,30,1,1,5,20,7,7,3,1,2,3,Assistance,-0.070587,51.445087
2536,534180,173570,3,1,1,2,30,1,2,2,21,2,10,2,3,1,1,Assistance,-0.070584,51.445177
6783,534170,173570,3,2,1,1,30,3,1,7,16,2,3,2,3,1,4,Slight,-0.070727,51.445179
6784,534170,173570,3,2,1,1,30,3,1,7,16,6,3,2,1,1,1,Slight,-0.070727,51.445179
6869,534180,173570,3,2,2,1,30,1,1,2,20,4,2,2,1,1,1,Slight,-0.070584,51.445177
6870,534180,173570,3,2,2,1,30,1,1,2,20,4,11,5,1,1,1,Slight,-0.070584,51.445177
8785,534180,173570,3,1,2,1,30,1,1,3,40,5,4,5,1,1,2,Slight,-0.070584,51.445177
8786,534180,173570,3,1,2,1,30,1,1,3,40,5,3,2,1,1,2,Slight,-0.070584,51.445177
8787,534180,173570,3,1,2,1,30,1,1,3,40,7,4,5,1,1,3,Slight,-0.070584,51.445177
8788,534180,173570,3,1,2,1,30,1,1,3,40,7,3,2,1,1,3,Slight,-0.070584,51.445177
10358,534180,173570,3,1,2,1,30,1,1,2,2,9,9,2,1,2,3,Slight,-0.070584,51.445177
10359,534180,173570,3,1,2,1,30,1,1,2,2,9,9,5,1,2,3,Slight,-0.070584,51.445177
10890,534180,173570,3,1,2,1,30,1,1,3,34,9,0,5,1,1,2,Slight,-0.070584,51.445177
12703,534180,173570,3,1,2,1,30,3,1,3,7,5,14,2,1,1,2,Slight,-0.070604,51.445232
12704,534180,173570,3,1,2,1,30,3,1,3,7,5,9,2,1,1,2,Slight,-0.070604,51.445232
13372,534180,173570,3,1,2,1,30,1,1,1,37,9,8,3,1,1,3,Slight,-0.070604,51.445232
13373,534180,173570,3,1,2,1,30,1,1,1,37,9,8,3,1,2,3,Slight,-0.070604,51.445232
13510,534170,173570,3,1,2,2,30,3,1,1,46,5,12,2,1,1,3,Slight,-0.070728,51.44518
13511,534170,173570,3,1,2,2,30,3,1,1,46,5,0,2,1,1,3,Slight,-0.070728,51.44518
14191,534180,173570,3,1,2,1,30,1,1,4,16,9,3,2,1,1,3,Slight,-0.070584,51.445177
14192,534180,173570,3,1,2,1,30,1,1,4,16,9,3,2,1,2,3,Slight,-0.070584,51.445177
15235,534170,173570,3,2,2,1,20,1,1,1,26,4,3,1,1,1,2,Slight,-0.070722,51.445235
15872,534180,173570,3,1,1,2,20,1,8,5,48,2,13,1,3,1,3,Slight,-0.070579,51.445232
1701,534180,173560,3,1,2,1,30,1,1,5,20,7,7,3,1,2,3,Assistance,-0.070587,51.445087
2536,534180,173570,3,1,1,2,30,1,2,2,21,2,10,2,3,1,1,Assistance,-0.070584,51.445177
6869,534180,173570,3,2,2,1,30,1,1,2,20,4,2,2,1,1,1,Slight,-0.070584,51.445177
6870,534180,173570,3,2,2,1,30,1,1,2,20,4,11,5,1,1,1,Slight,-0.070584,51.445177
8785,534180,173570,3,1,2,1,30,1,1,3,40,5,4,5,1,1,2,Slight,-0.070584,51.445177
