,Easting,Northing,1st Road Class,Number of Vehicles,Road Surface,Speed Limit,Lighting Conditions,Weather Conditions,dia_semana,semana_en_año,Type of Vehicle,Age of Vehicle,First Point of Impact,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,longitude,latitude,Accident Time Sin,Accident Time Cos
6853,1323403,1657311,7,3,0,100,0,1,4,19,2,2018,7,0,1,3,Slight,lon,lat,-0.23768589232617313,-0.9713420698132614
6854,1323403,1657311,7,3,0,100,0,1,4,19,2,2009,7,0,1,2,Slight,lon,lat,-0.23768589232617313,-0.9713420698132614
9822,1323342,1657232,0,2,0,100,0,0,2,51,1,2012,5,2,0,2,Slight,lon,lat,-0.6755902076156598,-0.7372773368101244
6772,1321848,1657507,3,3,0,60,1,1,4,18,2,2017,9,0,1,4,Assistance,lon,lat,-0.7071067811865477,0.7071067811865474
10715,1330410,1657807,1,2,0,60,0,0,5,9,2,2005,8,1,1,1,Slight,lon,lat,0.6427876096865395,-0.7660444431189779
18019,1330429,1657835,8,2,0,60,0,1,1,46,2,2007,6,0,1,3,Assistance,lon,lat,0.7716245833877202,-0.6360782202777637
5123,1324386,1658183,3,2,0,80,1,0,6,2,1,2016,1,2,0,1,Slight,lon,lat,-0.5000000000000004,0.8660254037844384
10561,1324364,1658178,3,1,0,80,1,0,2,8,0,2009,1,2,0,3,Assistance,lon,lat,0.9914448613738104,0.1305261922200517
12259,1324364,1658184,3,4,0,80,1,0,6,31,2,2005,9,0,0,3,Slight,lon,lat,-0.8968727415326885,0.442288690219001
14237,1324423,1658287,3,2,0,80,1,0,7,2,5,2004,1,0,1,3,Assistance,lon,lat,0.1993679344171972,0.9799247046208296
11723,1341732,1658382,1,1,0,60,1,1,1,25,2,2001,1,0,1,4,Assistance,lon,lat,-0.9659258262890684,0.2588190451025203
10302,1321206,1658737,8,2,0,60,0,0,2,5,2,2001,6,1,1,4,Slight,lon,lat,-0.9961946980917455,-0.08715574274765825
10962,1321206,1658737,8,3,0,60,0,0,1,12,2,2006,5,0,0,2,Slight,lon,lat,-0.8660254037844384,-0.5000000000000004
11628,1321207,1658719,3,3,0,60,0,0,4,23,5,2015,9,0,0,3,Assistance,lon,lat,-0.9063077870366497,-0.42261826174069994
13005,1342737,1659020,1,2,0,80,0,1,3,41,2,2019,9,1,1,4,Assistance,lon,lat,-0.8767267557075077,-0.4809887689193877
5440,1323621,1659424,8,2,0,60,0,0,4,6,1,2010,6,2,1,3,Slight,lon,lat,0.6755902076156604,-0.737277336810124
17300,1323763,1659429,1,2,0,60,0,0,4,37,2,2005,5,0,1,2,Assistance,lon,lat,0.7518398074789774,-0.6593458151000688
10032,1248310,1659831,1,2,0,80,0,0,7,1,2,1994,9,0,1,2,Assistance,lon,lat,0.8386705679454239,-0.5446390350150271
673,1321159,1660174,8,2,0,60,0,0,4,8,2,2001,6,0,1,3,Slight,lon,lat,0.08715574274765864,-0.9961946980917455
2521,1321159,1660174,8,2,0,60,0,0,5,27,2,2007,9,0,0,4,Slight,lon,lat,0.4027466898587373,-0.9153114791194471
10407,1321152,1660173,8,2,0,60,0,0,3,6,2,2011,6,0,1,3,Slight,lon,lat,-0.9743700647852351,-0.22495105434386525
11784,1321074,1660171,1,5,0,50,0,0,7,25,2,1994,9,0,0,4,Assistance,lon,lat,-0.5877852522924727,-0.8090169943749478
11845,1321152,1660173,8,2,0,60,1,0,5,26,1,2019,8,2,0,3,Assistance,lon,lat,-0.8767267557075079,0.48098876891938736
19211,1321152,1660173,8,2,0,60,0,0,3,10,5,2015,6,0,1,3,Slight,lon,lat,0.17364817766693028,-0.984807753012208
306,1325202,1660344,8,2,0,50,0,0,7,4,2,2007,6,0,0,4,Slight,lon,lat,0.9469301294951057,-0.3214394653031616
1944,1325156,1660414,8,2,0,70,0,0,4,21,2,2004,8,0,1,3,Assistance,lon,lat,0.5735764363510459,-0.8191520442889919
1945,1325156,1660414,8,2,0,70,0,0,4,21,2,2004,8,1,1,2,Assistance,lon,lat,0.5735764363510459,-0.8191520442889919
2620,1325154,1660444,3,2,0,25,1,0,5,28,1,2004,7,2,0,3,Slight,lon,lat,-0.10452846326765342,0.9945218953682733
4129,1325133,1660421,8,2,1,50,0,0,2,44,6,2007,7,0,0,2,Slight,lon,lat,0.5372996083468241,-0.8433914458128855
5000,1325156,1660414,6,2,0,50,0,0,2,1,5,2017,6,1,0,1,Slight,lon,lat,0.5735764363510459,-0.8191520442889919
5001,1325156,1660414,6,2,0,50,0,0,2,1,2,2009,6,0,0,4,Slight,lon,lat,0.5735764363510459,-0.8191520442889919
5696,1325149,1660407,6,2,0,70,1,0,6,8,2,2001,9,0,1,4,Slight,lon,lat,-0.7402181274868326,0.6723668074346675
6075,1325203,1660249,3,2,0,50,0,0,2,12,2,2016,7,0,0,3,Slight,lon,lat,-0.4809887689193874,-0.8767267557075078
6187,1325133,1660421,8,3,0,70,0,0,2,13,2,2012,5,0,1,2,Slight,lon,lat,0.9238795325112867,-0.3826834323650897
6931,1325202,1660344,8,3,0,50,1,0,3,20,2,2008,5,0,1,3,Slight,lon,lat,0.9713420698132614,-0.237685892326173
7678,1325124,1660450,6,2,0,70,0,0,5,28,11,2006,6,0,0,3,Slight,lon,lat,0.5372996083468241,-0.8433914458128855
7679,1325124,1660450,6,2,0,70,0,0,5,28,2,2016,6,0,1,2,Slight,lon,lat,0.5372996083468241,-0.8433914458128855
7680,1325124,1660450,6,2,0,70,0,0,5,28,2,2016,6,1,1,3,Slight,lon,lat,0.5372996083468241,-0.8433914458128855
10033,1325172,1660394,4,3,0,60,0,1,7,1,2,2008,5,0,0,3,Slight,lon,lat,0.3420201433256689,-0.9396926207859083
16251,1325178,1660402,4,2,0,70,0,0,7,24,5,2002,6,1,1,1,Slight,lon,lat,0.7071067811865476,-0.7071067811865475
16252,1325178,1660402,4,2,0,70,0,0,7,24,5,2002,6,1,1,3,Slight,lon,lat,0.7071067811865476,-0.7071067811865475
18106,1325127,1660448,6,2,0,70,0,0,2,47,2,2020,6,0,0,3,Slight,lon,lat,0.6259234721840592,-0.7798844830928816
18107,1325127,1660448,6,2,0,70,0,0,2,47,4,2013,6,0,0,3,Slight,lon,lat,0.6259234721840592,-0.7798844830928816
19127,1325120,1660438,6,2,0,70,0,0,3,9,5,2018,5,0,0,3,Slight,lon,lat,0.796002002534622,-0.6052939880428942
19128,1325120,1660438,6,2,0,70,0,0,3,9,5,2018,5,1,1,1,Slight,lon,lat,0.796002002534622,-0.6052939880428942
20938,1325172,1660394,4,2,0,50,0,0,4,35,1,2018,5,2,1,3,Slight,lon,lat,-0.19509032201612792,-0.9807852804032305
21214,1325120,1660438,6,2,0,70,0,0,2,39,5,2010,5,0,1,3,Slight,lon,lat,-0.17364817766693003,-0.9848077530122081
17795,1320365,1660826,1,3,0,50,0,0,4,43,2,2006,11,0,0,4,Assistance,lon,lat,-0.7372773368101242,-0.67559020761566
17796,1320365,1660826,1,3,0,50,0,0,4,43,2,2006,11,1,1,4,Assistance,lon,lat,-0.7372773368101242,-0.67559020761566
1621,1322768,1660878,8,3,0,60,0,0,1,18,2,2000,8,0,0,4,Slight,lon,lat,0.258819045102521,-0.9659258262890682
1622,1322768,1660878,8,3,0,60,0,0,1,18,2,2000,8,1,1,4,Slight,lon,lat,0.258819045102521,-0.9659258262890682
1721,1322768,1660878,8,2,0,60,1,0,5,16,2,2001,8,0,1,3,Slight,lon,lat,-0.9940563382223196,0.10886687485196471
3401,1322768,1660878,8,5,0,60,0,0,7,36,5,2001,6,0,1,4,Slight,lon,lat,-0.7071067811865475,-0.7071067811865477
4256,1323059,1661155,8,2,0,60,0,0,4,45,2,2003,6,1,1,3,Slight,lon,lat,-0.13052619222005177,-0.9914448613738104
4910,1322764,1661027,1,2,0,60,0,0,1,52,5,2008,6,0,0,3,Slight,lon,lat,-0.46174861323503374,-0.8870108331782218
4911,1322764,1661027,1,2,0,60,0,0,1,52,2,2009,6,0,1,4,Slight,lon,lat,-0.46174861323503374,-0.8870108331782218
9880,1323063,1661158,8,2,0,60,0,0,1,52,2,2006,6,0,1,3,Slight,lon,lat,0.7313537016191706,-0.6819983600624984
10590,1322762,1661071,8,3,0,60,0,0,4,8,2,2010,8,0,0,4,Slight,lon,lat,0.8064446042674825,-0.5913096483635825
12412,1322768,1660878,8,2,0,60,0,0,2,34,2,2014,8,0,1,3,Slight,lon,lat,-0.3296906452627867,-0.9440890203927844
15082,1323125,1661095,3,2,0,60,0,0,4,10,2,2009,5,0,0,3,Slight,lon,lat,0.06540312923014312,-0.9978589232386035
17965,1322760,1661145,1,2,0,60,0,0,3,45,0,2020,11,2,0,3,Assistance,lon,lat,-0.5735764363510458,-0.819152044288992
18991,1322874,1661114,1,2,0,50,0,0,2,7,2,2011,7,0,1,4,Slight,lon,lat,-0.7071067811865475,-0.7071067811865477
19788,1322768,1660878,8,2,0,60,0,0,3,18,2,2007,8,0,1,4,Slight,lon,lat,-0.7313537016191707,-0.6819983600624983
21339,1322061,1661325,1,2,0,50,0,0,7,40,2,2017,9,1,1,3,Assistance,lon,lat,-0.9733792584604484,0.22920039092241468
1164,1322727,1661491,13,2,0,60,0,0,2,13,2,2013,5,0,1,3,Slight,lon,lat,-0.9762960071199334,-0.21643961393810282
1533,1322725,1661517,13,3,0,60,0,0,5,15,2,2010,5,0,1,4,Slight,lon,lat,-3.216245299353273e-16,-1.0
1534,1322725,1661517,13,3,0,60,0,0,5,15,7,2011,5,0,1,3,Slight,lon,lat,-3.216245299353273e-16,-1.0
2249,1322655,1661624,8,2,0,60,0,0,7,24,2,1997,6,0,0,2,Slight,lon,lat,0.3007057995042729,-0.953716950748227
2250,1322655,1661624,8,2,0,60,0,0,7,24,5,2005,6,0,0,3,Slight,lon,lat,0.3007057995042729,-0.953716950748227
4968,1322655,1661624,8,2,0,60,0,0,6,52,2,2017,6,1,1,4,Assistance,lon,lat,0.19509032201612816,-0.9807852804032304
5162,1322708,1661544,6,3,0,60,0,0,4,2,2,2007,5,0,1,3,Slight,lon,lat,0.659345815100069,-0.7518398074789773
6263,1322614,1661715,1,2,0,60,0,0,6,13,0,2007,8,2,0,3,Slight,lon,lat,0.4617486132350339,-0.8870108331782217
7957,1322655,1661624,8,2,0,60,1,0,5,31,2,1999,8,0,0,3,Assistance,lon,lat,0.9563047559630355,-0.29237170472273666
7958,1322655,1661624,8,2,0,60,1,0,5,31,2,2003,8,0,0,3,Assistance,lon,lat,0.9563047559630355,-0.29237170472273666
8061,1322655,1661624,8,3,0,60,1,1,5,32,5,2010,6,0,1,3,Slight,lon,lat,-1.0,-1.8369701987210297e-16
8062,1322655,1661624,8,3,0,60,1,1,5,32,5,2017,6,0,1,3,Slight,lon,lat,-1.0,-1.8369701987210297e-16
9931,1322743,1661738,1,2,0,60,0,0,5,52,2,2000,6,0,1,3,Slight,lon,lat,0.480988768919388,-0.8767267557075075
9932,1322743,1661738,1,2,0,60,0,0,5,52,5,2009,6,0,0,4,Slight,lon,lat,0.480988768919388,-0.8767267557075075
9933,1322743,1661738,1,2,0,60,0,0,5,52,5,2009,6,1,1,4,Slight,lon,lat,0.480988768919388,-0.8767267557075075
10750,1322655,1661624,8,2,0,60,0,1,7,9,5,2002,6,1,0,1,Slight,lon,lat,-0.953716950748227,0.3007057995042726
12519,1322655,1661624,8,2,0,60,0,0,4,35,2,1996,6,0,1,3,Slight,lon,lat,0.5735764363510459,-0.8191520442889919
12520,1322655,1661624,8,2,0,60,0,0,4,35,2,2008,6,0,1,3,Slight,lon,lat,0.5735764363510459,-0.8191520442889919
12521,1322655,1661624,8,2,0,60,0,0,4,35,2,2008,6,1,1,4,Slight,lon,lat,0.5735764363510459,-0.8191520442889919
12522,1322655,1661624,8,2,0,60,0,0,4,35,2,2008,6,1,1,1,Slight,lon,lat,0.5735764363510459,-0.8191520442889919
18131,1322655,1661624,8,2,0,60,0,0,4,47,2,2003,6,0,0,2,Slight,lon,lat,-0.41071885261347746,-0.9117620435770885
18387,1322625,1661694,3,2,0,60,0,0,2,50,2,2009,6,0,1,2,Slight,lon,lat,0.21643961393810318,-0.9762960071199333
20771,1322655,1661624,8,2,0,60,0,0,5,32,2,2022,5,0,0,3,Slight,lon,lat,-0.7518398074789769,-0.6593458151000694
3051,1321109,1661878,6,3,0,60,0,0,2,33,2,2017,5,0,1,2,Slight,lon,lat,-0.06540312923014287,-0.9978589232386035
10500,1321107,1662061,3,2,0,60,0,0,4,7,5,2016,5,0,0,4,Slight,lon,lat,-0.7660444431189779,-0.6427876096865395
11756,1321107,1662047,3,2,0,60,0,0,4,25,2,2004,9,0,0,4,Assistance,lon,lat,-0.6755902076156598,-0.7372773368101244
14760,1321030,1661987,1,3,0,50,0,0,2,8,2,2003,11,0,1,1,Slight,lon,lat,0.7933533402912354,-0.6087614290087203
20363,1321112,1661878,6,2,0,60,0,0,1,26,2,2003,8,0,1,1,Slight,lon,lat,-0.6087614290087207,-0.7933533402912352
6174,1326316,1662165,6,3,0,50,0,0,1,13,6,2014,6,0,0,3,Assistance,lon,lat,-0.9063077870366497,-0.42261826174069994
6175,1326316,1662165,6,3,0,50,0,0,1,13,6,2014,6,1,0,3,Assistance,lon,lat,-0.9063077870366497,-0.42261826174069994
6176,1326316,1662165,6,3,0,50,0,0,1,13,5,2001,6,0,0,2,Assistance,lon,lat,-0.9063077870366497,-0.42261826174069994
7545,1322201,1662756,6,2,0,50,0,1,6,26,5,2008,6,0,1,3,Slight,lon,lat,0.8191520442889917,-0.5735764363510462
9530,1322048,1662755,3,2,0,60,0,0,2,48,2,2008,11,0,1,2,Slight,lon,lat,0.6461239796429638,-0.7632324697825289
16243,1322187,1662480,8,2,0,60,0,0,6,24,1,2014,6,2,0,4,Slight,lon,lat,-0.7132504491541813,-0.7009092642998511
17843,1322192,1662469,3,3,0,60,0,0,1,44,2,2014,9,0,0,4,Assistance,lon,lat,0.5482932295199138,-0.8362861558477596
305,1320871,1663047,6,2,0,50,0,0,7,4,2,2016,6,0,1,2,Slight,lon,lat,0.7372773368101241,-0.6755902076156602
819,1321079,1662899,6,2,0,60,1,0,1,10,5,2017,6,0,0,3,Slight,lon,lat,0.9807852804032304,-0.1950903220161282
2368,1321080,1662887,8,2,0,60,0,0,1,26,0,2009,8,2,0,3,Slight,lon,lat,-0.9351352096860117,-0.3542910379977157
3142,1321082,1662822,3,3,0,60,0,0,2,34,2,2013,11,1,0,4,Slight,lon,lat,-0.8191520442889916,-0.5735764363510464
4505,1320871,1663047,6,2,0,50,0,0,1,48,2,2012,5,0,1,3,Slight,lon,lat,-0.9940563382223195,-0.10886687485196507
6575,1321083,1662780,6,2,0,60,0,0,6,16,2,2015,9,0,1,3,Slight,lon,lat,-0.9890158633619168,-0.14780941112961046
7009,1321184,1663000,3,2,0,60,0,0,2,21,2,2008,5,0,1,3,Slight,lon,lat,-0.4146932426562386,-0.9099612708765434
11806,1321086,1662780,6,2,0,60,0,0,2,26,2,2001,6,0,0,3,Slight,lon,lat,0.2292003909224141,-0.9733792584604485
11807,1321086,1662780,6,2,0,60,0,0,2,26,6,2016,6,0,0,3,Slight,lon,lat,0.2292003909224141,-0.9733792584604485
12963,1321070,1663002,8,2,0,60,1,0,6,40,2,2004,5,1,1,1,Slight,lon,lat,0.13052619222005157,0.9914448613738104
14847,1321083,1662889,6,2,0,60,0,0,6,8,5,2011,8,0,0,4,Assistance,lon,lat,-0.11320321376790621,-0.9935718556765876
14848,1321083,1662889,6,2,0,60,0,0,6,8,5,2011,8,1,1,4,Assistance,lon,lat,-0.11320321376790621,-0.9935718556765876
15791,1321078,1663052,8,2,0,60,0,0,2,19,2,2009,5,0,0,3,Slight,lon,lat,-0.7880107536067221,-0.6156614753256581
15840,1321083,1662889,6,2,0,60,0,0,1,20,2,2020,9,0,1,3,Slight,lon,lat,0.8660254037844387,-0.4999999999999998
19032,1321070,1663002,8,3,0,60,0,0,6,7,2,2012,5,0,1,3,Slight,lon,lat,-0.9807852804032303,-0.19509032201612866
20676,1321075,1662827,3,2,0,60,0,0,3,31,7,2006,5,0,0,3,Slight,lon,lat,0.7933533402912354,-0.6087614290087203
21385,1321070,1663002,8,2,0,60,0,0,5,41,2,2013,7,0,0,2,Slight,lon,lat,-0.9978589232386035,0.06540312923014326
20210,1209826,1663257,1,2,0,100,1,1,2,24,2,2002,9,0,0,2,Assistance,lon,lat,-0.9396926207859083,0.342020143325669
20211,1209826,1663257,1,2,0,100,1,1,2,24,2,2002,9,1,0,2,Assistance,lon,lat,-0.9396926207859083,0.342020143325669
20212,1209826,1663257,1,2,0,100,1,1,2,24,2,2002,9,1,0,3,Assistance,lon,lat,-0.9396926207859083,0.342020143325669
9983,1322685,1663658,8,2,0,60,0,0,4,1,2,1997,6,0,1,3,Assistance,lon,lat,0.3826834323650899,-0.9238795325112867
9984,1322685,1663658,8,2,0,60,0,0,4,1,2,2013,6,0,1,4,Assistance,lon,lat,0.3826834323650899,-0.9238795325112867
13524,1322693,1663462,8,2,0,60,1,0,3,47,1,2000,9,2,0,3,Assistance,lon,lat,-0.6691306063588581,0.7431448254773942
346,1321044,1664020,8,2,0,60,0,0,3,5,2,2011,6,0,0,3,Slight,lon,lat,0.2798290140309923,-0.9600498543859286
1330,1321051,1663810,3,4,0,60,0,0,5,14,5,2006,9,0,1,3,Slight,lon,lat,-0.7660444431189779,-0.6427876096865395
1331,1321051,1663810,3,4,0,60,0,0,5,14,5,2006,9,1,0,1,Slight,lon,lat,-0.7660444431189779,-0.6427876096865395
5231,1321040,1664020,8,2,0,60,0,0,2,4,11,2016,6,0,0,3,Assistance,lon,lat,0.10886687485196457,-0.9940563382223196
5261,1321050,1663834,1,4,0,60,0,0,4,4,2,2003,5,0,1,2,Slight,lon,lat,-0.6087614290087207,-0.7933533402912352
7712,1321051,1663929,8,2,0,60,0,0,1,29,5,2002,8,1,1,4,Slight,lon,lat,0.5187732581605213,-0.8549118706729466
7713,1321051,1663929,8,2,0,60,0,0,1,29,2,2011,8,0,1,4,Slight,lon,lat,0.5187732581605213,-0.8549118706729466
12875,1321040,1664020,8,2,0,60,0,0,6,39,6,2015,6,1,1,3,Slight,lon,lat,-0.6427876096865393,-0.766044443118978
12876,1321040,1664020,8,2,0,60,0,0,6,39,5,2014,6,0,1,3,Slight,lon,lat,-0.6427876096865393,-0.766044443118978
15243,1321047,1663771,8,2,0,60,0,1,6,12,2,2014,5,1,0,4,Slight,lon,lat,0.32143946530316175,-0.9469301294951056
15790,1321040,1664020,8,2,0,60,0,0,3,19,2,2014,6,0,0,3,Slight,lon,lat,-0.46174861323503374,-0.8870108331782218
16911,1321054,1663847,3,2,0,60,0,0,1,33,2,2013,5,0,1,3,Slight,lon,lat,-0.8987940462991668,-0.43837114678907774
19556,1321048,1663733,3,3,0,60,0,0,6,14,2,2014,9,0,1,3,Slight,lon,lat,-0.9537169507482269,-0.30070579950427295
4933,1321038,1664346,6,2,0,60,0,0,3,52,2,2012,8,1,1,3,Slight,lon,lat,-0.9914448613738104,-0.13052619222005163
4934,1321038,1664346,6,2,0,60,0,0,3,52,2,1998,8,1,0,2,Slight,lon,lat,-0.9914448613738104,-0.13052619222005163
7765,1321030,1664346,6,3,0,60,1,0,4,29,5,2010,5,0,0,3,Slight,lon,lat,-0.9990482215818578,-0.04361938736533613
9702,1321030,1664346,6,2,0,60,0,0,2,50,5,2005,9,0,0,4,Assistance,lon,lat,-0.7071067811865475,-0.7071067811865477
11141,1321041,1664341,6,2,0,60,0,0,2,15,2,2008,5,0,0,3,Slight,lon,lat,-0.9990482215818578,-0.04361938736533613
13710,1321030,1664346,6,3,0,60,0,0,4,49,2,2011,5,0,1,4,Slight,lon,lat,-0.8191520442889916,-0.5735764363510464
14437,1321038,1664084,3,5,0,60,0,0,1,5,2,2010,7,0,0,3,Assistance,lon,lat,0.6691306063588583,-0.743144825477394
14438,1321038,1664084,3,5,0,60,0,0,1,5,5,2010,7,0,1,3,Assistance,lon,lat,0.6691306063588583,-0.743144825477394
14749,1321041,1664341,6,3,0,60,0,0,1,8,2,2004,6,0,0,2,Slight,lon,lat,-0.7632324697825289,-0.6461239796429639
20083,1321041,1664346,6,2,0,60,0,0,3,22,2,2011,8,0,0,4,Slight,lon,lat,0.3090169943749475,-0.9510565162951535
20084,1321041,1664346,6,2,0,60,0,0,3,22,5,2018,8,0,1,3,Slight,lon,lat,0.3090169943749475,-0.9510565162951535
20752,1321030,1664346,6,2,0,60,1,1,4,32,2,2015,9,1,0,3,Slight,lon,lat,-0.6819983600624989,0.73135370161917
1868,1322662,1664460,8,2,0,60,0,0,4,20,2,1994,6,0,0,3,Slight,lon,lat,0.49999999999999994,-0.8660254037844387
13666,1322662,1664460,8,2,0,60,0,0,2,49,2,2007,6,0,1,3,Slight,lon,lat,0.7933533402912354,-0.6087614290087203
13667,1322662,1664460,8,2,0,60,0,0,2,49,2,2007,6,1,0,1,Slight,lon,lat,0.7933533402912354,-0.6087614290087203
13668,1322662,1664460,8,2,0,60,0,0,2,49,2,2007,6,1,1,1,Slight,lon,lat,0.7933533402912354,-0.6087614290087203
13684,1322660,1664507,8,2,0,60,0,0,1,49,2,2004,10,0,0,4,Slight,lon,lat,0.9238795325112867,-0.3826834323650897
17197,1322662,1664460,8,2,0,60,0,0,2,36,2,2011,5,0,0,2,Slight,lon,lat,-0.8660254037844384,-0.5000000000000004
17294,1322660,1664507,8,2,0,60,1,0,3,37,1,2016,8,2,1,3,Assistance,lon,lat,-0.7798844830928816,0.6259234721840593
21439,1322513,1664608,1,2,0,50,0,0,3,42,2,2005,9,0,0,4,Slight,lon,lat,-0.555570233019602,-0.8314696123025455
125,1321025,1664682,8,5,0,60,0,1,6,2,2,2009,5,0,1,3,Slight,lon,lat,0.36243803828370175,-0.9320078692827984
2807,1321021,1664900,4,2,0,60,0,0,7,30,2,2012,5,0,1,3,Slight,lon,lat,0.19509032201612816,-0.9807852804032304
3819,1320849,1664895,1,2,0,40,1,0,7,40,5,2013,5,1,0,2,Slight,lon,lat,-0.8660254037844386,0.5000000000000001
7531,1321024,1664979,3,2,0,60,1,0,4,26,2,2000,9,0,0,2,Assistance,lon,lat,-0.13052619222005168,0.9914448613738104
12197,1321025,1664943,3,2,0,60,0,0,3,27,2,2006,5,0,1,3,Slight,lon,lat,0.10886687485196457,-0.9940563382223196
15197,1321026,1664866,3,5,0,60,0,0,2,12,2,2013,5,0,1,2,Slight,lon,lat,-0.8314696123025452,-0.5555702330196022
15198,1321026,1664866,3,5,0,60,0,0,2,12,2,2013,5,1,1,2,Slight,lon,lat,-0.8314696123025452,-0.5555702330196022
15199,1321026,1664866,3,5,0,60,0,0,2,12,2,2004,5,0,1,3,Slight,lon,lat,-0.8314696123025452,-0.5555702330196022
15321,1321017,1664900,4,3,0,60,0,0,4,13,2,2003,7,0,0,3,Slight,lon,lat,-0.8968727415326883,-0.44228869021900136
19701,1321017,1664799,3,2,0,60,1,0,2,17,5,2021,5,0,1,3,Slight,lon,lat,-0.9997620270799091,0.021814885034560468
20073,1321017,1664791,3,2,0,60,0,1,1,22,2,2016,5,0,1,3,Slight,lon,lat,0.8870108331782218,-0.46174861323503374
8239,1322642,1665147,1,3,0,60,1,0,6,34,5,2003,11,0,0,3,Assistance,lon,lat,0.737277336810124,0.6755902076156604
18304,1322642,1665159,1,3,0,60,1,0,2,49,2,2008,5,0,1,2,Slight,lon,lat,-0.625923472184059,0.7798844830928818
2231,1244293,1665487,1,2,0,100,1,1,5,24,2,1996,1,0,0,3,Assistance,lon,lat,0.9659258262890683,0.25881904510252074
2232,1244293,1665487,1,2,0,100,1,1,5,24,2,1996,1,1,1,2,Assistance,lon,lat,0.9659258262890683,0.25881904510252074
5627,1320246,1665651,8,2,0,40,0,0,6,4,1,2009,7,2,0,3,Assistance,lon,lat,-0.13052619222005177,-0.9914448613738104
18457,1320299,1666027,1,2,0,50,0,0,6,50,1,2021,9,2,0,3,Assistance,lon,lat,-0.9469301294951057,0.3214394653031615
490,1322604,1666533,3,2,0,60,1,0,7,6,2,2007,9,0,0,3,Slight,lon,lat,0.3007057995042731,0.9537169507482269
16681,1322603,1666572,1,2,0,60,0,0,4,30,2,2013,9,0,0,4,Assistance,lon,lat,-0.46174861323503374,-0.8870108331782218
347,1320747,1666741,3,2,0,60,0,0,3,5,1,2013,5,2,0,3,Slight,lon,lat,0.12186934340514755,-0.992546151641322
1801,1320761,1666833,8,2,0,60,0,0,7,19,5,2015,6,0,1,3,Slight,lon,lat,0.5372996083468241,-0.8433914458128855
5447,1320754,1666793,3,2,0,60,0,0,4,6,2,2013,9,0,0,4,Assistance,lon,lat,-0.9981347984218669,-0.06104853953485769
8680,1320773,1666832,8,3,0,60,1,0,4,39,2,2001,8,0,0,3,Slight,lon,lat,-0.9659258262890684,0.2588190451025203
12574,1320773,1666832,8,2,0,60,0,0,7,35,2,2001,8,0,1,3,Slight,lon,lat,-0.9862856015372314,-0.1650476058606773
1477,1322996,1667153,1,2,0,50,0,0,3,16,2,2010,4,0,1,4,Assistance,lon,lat,-0.08715574274765794,-0.9961946980917455
3043,1323001,1667014,6,2,0,60,0,0,3,33,2,2013,8,0,1,3,Slight,lon,lat,0.9320078692827986,-0.3624380382837014
3044,1323001,1667014,6,2,0,60,0,0,3,33,2,2004,8,0,1,3,Slight,lon,lat,0.9320078692827986,-0.3624380382837014
9313,1323001,1667014,6,2,0,60,0,0,7,45,2,2003,5,0,0,3,Slight,lon,lat,-0.7660444431189779,-0.6427876096865395
3625,1319682,1667363,1,1,0,15,0,0,3,38,5,2013,3,0,0,4,Assistance,lon,lat,-0.3296906452627867,-0.9440890203927844
4888,1325072,1667835,1,2,0,50,1,0,7,51,5,2001,11,1,1,1,Slight,lon,lat,0.7933533402912352,0.6087614290087207
4889,1325072,1667835,1,2,0,50,1,0,7,51,5,2001,11,1,0,2,Slight,lon,lat,0.7933533402912352,0.6087614290087207
11043,1325045,1667793,1,2,0,50,0,0,3,13,2,2004,6,0,1,4,Slight,lon,lat,-3.216245299353273e-16,-1.0
17837,1325334,1667565,1,1,0,50,0,0,5,41,1,1996,1,2,0,3,Slight,lon,lat,-0.9238795325112865,-0.38268343236509034
21081,1325073,1667794,8,2,0,50,0,0,2,37,2,2004,6,0,0,2,Assistance,lon,lat,-0.5628049276950685,-0.8265897491271886
7272,1319927,1668099,1,5,0,50,0,0,1,24,5,2002,0,0,0,3,Assistance,lon,lat,0.4226182617406995,-0.9063077870366499
21423,1319994,1667881,8,2,0,50,0,0,7,41,1,2022,5,2,0,2,Slight,lon,lat,-0.7071067811865475,-0.7071067811865477
10199,1319829,1668417,1,2,0,50,0,0,7,3,5,2008,9,0,1,2,Slight,lon,lat,0.9510565162951536,-0.3090169943749471
19376,1319814,1668464,14,1,0,50,1,0,2,12,1,2018,1,1,1,3,Slight,lon,lat,-0.8549118706729468,0.5187732581605211
20886,1319863,1668305,1,2,0,50,0,0,4,34,2,2017,11,0,1,2,Assistance,lon,lat,-0.9883615104677607,-0.15212338618991714
3135,1325679,1668732,1,7,0,50,0,0,2,34,2,2000,11,0,1,4,Assistance,lon,lat,0.04361938736533607,-0.9990482215818578
3136,1325679,1668732,1,7,0,50,0,0,2,34,2,2000,11,1,1,4,Assistance,lon,lat,0.04361938736533607,-0.9990482215818578
3245,1324175,1668909,6,2,0,60,0,0,3,35,2,2002,8,0,1,3,Slight,lon,lat,0.7223639620597556,-0.6915130557822693
10191,1324174,1668934,3,3,0,60,0,0,6,3,5,2010,5,0,0,3,Slight,lon,lat,-0.7660444431189779,-0.6427876096865395
11980,1324166,1668906,6,4,0,60,1,0,4,28,2,2005,8,0,1,3,Slight,lon,lat,-0.9993908270190958,0.03489949670250128
