,hora,tipo_carretera,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,lesividad,coordenada_x_utm,coordenada_y_utm,drogas_alcohol_positivo,vehiculos_implicados,dia_semana,semana_en_año,Latitude,Longitude
34924,1,17,17.0,2,1.0,3.0,1.0,3,2,Serious,441335.789,4480264.004,2,2,6,30,40.47098470667082,-3.6920342055500144
34925,1,17,17.0,2,1.0,5.0,1.0,3,2,Slight,441335.789,4480264.004,2,2,6,30,40.47098470667082,-3.6920342055500144
25328,2,19,7.0,6,3.0,3.0,1.0,3,1,Serious,441964.197,4480275.449,2,2,4,50,40.471131951989605,-3.684622722883904
25329,2,19,7.0,6,3.0,3.0,3.0,4,1,Slight,441964.197,4480275.449,2,2,4,50,40.471131951989605,-3.684622722883904
53036,1,17,9.0,1,1.0,9.0,1.0,3,1,Serious,429918.45,4480385.25,2,2,7,29,40.47119210374723,-3.826720376141021
53037,1,17,9.0,1,1.0,9.0,2.0,3,1,Serious,429918.45,4480385.25,2,2,7,29,40.47119210374723,-3.826720376141021
13269,1,0,9.0,8,1.0,4.0,1.0,3,1,Serious,440344.003,4480407.778,2,3,3,26,40.47220924100718,-3.7037465307215793
13270,1,0,9.0,8,1.0,5.0,1.0,3,1,Slight,440344.003,4480407.778,2,3,3,26,40.47220924100718,-3.7037465307215793
36888,2,17,8.0,6,1.0,5.0,1.0,3,1,Slight,444785.137,4480419.54,2,2,7,37,40.47262230107049,-3.6513599754283175
36889,2,17,8.0,6,1.0,5.0,3.0,1,1,Serious,444785.137,4480419.54,2,2,7,37,40.47262230107049,-3.6513599754283175
14470,2,17,10.0,6,1.0,5.0,1.0,3,2,Slight,440011.556,4480447.212,2,2,4,28,40.47254053365797,-3.707671769142165
14471,2,17,10.0,6,1.0,5.0,3.0,1,1,Serious,440011.556,4480447.212,2,2,4,28,40.47254053365797,-3.707671769142165
3356,1,17,13.0,5,1.0,4.0,1.0,3,1,Serious,450658.981,4480460.344,2,2,1,8,40.47335959601183,-3.5820740460508835
3357,1,17,13.0,5,1.0,5.0,1.0,3,2,Slight,450658.981,4480460.344,2,2,1,8,40.47335959601183,-3.5820740460508835
32682,1,19,9.0,7,1.0,5.0,1.0,3,1,Fatal,433986.55,4480475.629,2,1,5,23,40.47233952634308,-3.778744580457529
49457,1,16,8.0,6,1.0,5.0,1.0,3,2,Slight,444931.31,4480496.19,2,2,2,21,40.473322505622455,-3.6496423583837423
49458,1,16,8.0,6,1.0,5.0,3.0,3,2,Serious,444931.31,4480496.19,2,2,2,21,40.473322505622455,-3.6496423583837423
42574,2,19,8.0,6,1.0,5.0,1.0,3,1,Slight,445330.409,4480520.833,1,2,4,53,40.47357086725829,-3.6449366171858
42575,2,19,8.0,6,1.0,5.0,3.0,1,2,Serious,445330.409,4480520.833,2,2,4,53,40.47357086725829,-3.6449366171858
13199,1,17,17.0,0,1.0,4.0,1.0,3,2,Serious,440466.769,4480546.053,2,2,2,26,40.47346368390286,-3.70231137297393
13200,1,17,17.0,0,1.0,5.0,1.0,3,1,Slight,440466.769,4480546.053,2,2,2,26,40.47346368390286,-3.70231137297393
43310,1,3,7.0,5,2.0,5.0,1.0,3,1,Slight,441791.49,4480569.58,2,3,3,4,40.473769521751166,-3.686686923666157
43311,1,3,7.0,5,2.0,5.0,1.0,3,2,Slight,441791.49,4480569.58,2,3,3,4,40.473769521751166,-3.686686923666157
43312,1,3,7.0,5,2.0,5.0,2.0,2,1,Slight,441791.49,4480569.58,2,3,3,4,40.473769521751166,-3.686686923666157
54189,2,3,7.0,2,1.0,15.0,1.0,3,1,Serious,441791.49,4480569.58,2,4,7,33,40.473769521751166,-3.686686923666157
54190,2,3,7.0,2,1.0,15.0,2.0,3,2,Slight,441791.49,4480569.58,2,4,7,33,40.473769521751166,-3.686686923666157
54191,2,3,7.0,2,1.0,5.0,1.0,3,1,Slight,441791.49,4480569.58,2,4,7,33,40.473769521751166,-3.686686923666157
54192,2,3,7.0,2,1.0,5.0,2.0,3,2,Slight,441791.49,4480569.58,2,4,7,33,40.473769521751166,-3.686686923666157
7887,2,18,9.0,3,3.0,4.0,1.0,2,1,Serious,436442.249,4480592.282,2,1,3,16,40.47358191114273,-3.74978938621641
30762,1,19,17.0,6,1.0,5.0,1.0,3,1,Slight,441625.723,4480640.784,2,2,1,10,40.47439932250815,-3.6886488995841646
30763,1,19,17.0,6,1.0,5.0,3.0,4,1,Serious,441625.723,4480640.784,2,2,1,10,40.47439932250815,-3.6886488995841646
5111,2,17,9.0,5,1.0,6.0,1.0,3,1,Slight,429394.875,4480657.561,2,2,3,11,40.47360077240239,-3.83292644708628
5112,2,17,9.0,5,1.0,5.0,1.0,3,2,Serious,429394.875,4480657.561,2,2,3,11,40.47360077240239,-3.83292644708628
9937,1,19,10.0,6,1.0,5.0,1.0,3,2,Slight,440879.879,4480659.816,2,2,4,20,40.47451801391124,-3.697448877008473
9938,1,19,10.0,6,1.0,5.0,3.0,4,2,Serious,440879.879,4480659.816,2,2,4,20,40.47451801391124,-3.697448877008473
14335,1,17,9.0,2,1.0,3.0,1.0,3,1,Serious,429349.642,4480681.241,2,2,3,28,40.47381023801157,-3.833462643435312
14336,1,17,9.0,2,1.0,5.0,1.0,3,1,Slight,429349.642,4480681.241,2,2,3,28,40.47381023801157,-3.833462643435312
16930,2,19,10.0,6,4.0,6.0,1.0,3,1,Slight,438173.727,4480707.61,2,2,1,35,40.474751517985496,-3.729376013083248
16931,2,19,10.0,6,4.0,6.0,3.0,4,1,Fatal,438173.727,4480707.61,2,2,1,35,40.474751517985496,-3.729376013083248
50958,2,7,10.0,2,1.0,4.0,1.0,3,1,Serious,439314.8,4480763.41,2,3,4,24,40.475338344120544,-3.7159209090204377
50959,2,7,10.0,2,1.0,5.0,1.0,3,1,Slight,439314.8,4480763.41,2,3,4,24,40.475338344120544,-3.7159209090204377
50960,2,7,10.0,2,1.0,5.0,2.0,3,2,Slight,439314.8,4480763.41,2,3,4,24,40.475338344120544,-3.7159209090204377
54500,2,7,10.0,2,1.0,9.0,1.0,3,1,Slight,439314.8,4480763.41,2,3,1,35,40.475338344120544,-3.7159209090204377
54501,2,7,10.0,2,1.0,9.0,2.0,3,1,Slight,439314.8,4480763.41,2,3,1,35,40.475338344120544,-3.7159209090204377
54502,2,7,10.0,2,1.0,5.0,1.0,3,2,Slight,439314.8,4480763.41,2,3,1,35,40.475338344120544,-3.7159209090204377
24243,1,17,12.0,2,1.0,3.0,1.0,3,1,Serious,443327.6,4480789.461,2,2,5,48,40.475856544037214,-3.668586238419552
24244,1,17,12.0,2,1.0,5.0,1.0,3,1,Slight,443327.6,4480789.461,1,2,5,48,40.475856544037214,-3.668586238419552
48430,2,19,8.0,3,1.0,2.0,1.0,3,1,Serious,446076.15,4480819.55,1,1,6,18,40.47631061260062,-3.6361650338921727
6448,2,19,10.0,6,1.0,4.0,1.0,3,1,Slight,439419.919,4480838.019,1,2,5,13,40.4760181230227,-3.7146880079912954
6449,2,19,10.0,6,1.0,4.0,3.0,4,2,Serious,439419.919,4480838.019,2,2,5,13,40.4760181230227,-3.7146880079912954
1758,1,19,10.0,2,1.0,2.0,1.0,2,1,Serious,438669.788,4480863.128,2,2,2,5,40.47618925665758,-3.7235393729573354
1759,1,19,10.0,2,1.0,5.0,1.0,3,2,Slight,438669.788,4480863.128,2,2,2,5,40.47618925665758,-3.7235393729573354
13774,1,19,10.0,2,1.0,2.0,1.0,3,1,Slight,438669.248,4480863.298,2,2,7,26,40.47619074819701,-3.723545759531796
13775,1,19,10.0,2,1.0,5.0,1.0,3,2,Slight,438669.248,4480863.298,2,2,7,26,40.47619074819701,-3.723545759531796
50791,1,19,10.0,6,1.0,5.0,1.0,3,1,Slight,440435.49,4480867.91,2,2,2,24,40.47636085220049,-3.702710571195054
50792,1,19,10.0,6,1.0,5.0,3.0,4,2,Serious,440435.49,4480867.91,2,2,2,24,40.47636085220049,-3.702710571195054
3250,2,17,10.0,6,1.0,4.0,1.0,3,2,Slight,439152.279,4480903.131,2,4,6,7,40.47658510871168,-3.717851479104685
3251,2,17,10.0,6,1.0,4.0,2.0,3,1,Slight,439152.279,4480903.131,2,4,6,7,40.47658510871168,-3.717851479104685
3252,2,17,10.0,6,1.0,4.0,3.0,3,2,Slight,439152.279,4480903.131,2,4,6,7,40.47658510871168,-3.717851479104685
3253,2,17,10.0,6,1.0,4.0,3.0,1,2,Serious,439152.279,4480903.131,2,4,6,7,40.47658510871168,-3.717851479104685
1872,1,19,10.0,6,1.0,5.0,1.0,3,1,Slight,440366.297,4480942.835,2,2,3,5,40.47703083931847,-3.703533860638275
1873,1,19,10.0,6,1.0,5.0,3.0,3,1,Fatal,440366.297,4480942.835,2,2,3,5,40.47703083931847,-3.703533860638275
38071,2,17,10.0,1,1.0,5.0,1.0,3,1,Slight,437062.456,4480970.982,1,2,4,41,40.47704058410253,-3.742510984263788
38072,2,17,10.0,1,1.0,5.0,2.0,3,2,Serious,437062.456,4480970.982,2,2,4,41,40.47704058410253,-3.742510984263788
35924,2,17,10.0,3,1.0,13.0,1.0,1,2,Serious,438046.524,4480997.563,2,1,4,34,40.477354029859136,-3.730904859469952
5595,1,3,7.0,3,1.0,6.0,1.0,3,1,Slight,441880.65,4481135.764,2,2,3,12,40.478876184704966,-3.685687059974543
5596,1,3,7.0,3,1.0,6.0,2.0,4,2,Serious,441880.65,4481135.764,2,2,3,12,40.478876184704966,-3.685687059974543
41808,1,11,10.0,6,1.0,5.0,1.0,3,2,Slight,440939.827,4481145.513,2,2,3,51,40.47889762746008,-3.6967869434639016
41809,1,11,10.0,6,1.0,5.0,3.0,4,2,Serious,440939.827,4481145.513,2,2,3,51,40.47889762746008,-3.6967869434639016
23116,1,17,10.0,6,1.0,5.0,1.0,3,2,Slight,441298.545,4481180.389,2,2,5,46,40.47923723947586,-3.692558341674432
23117,1,17,10.0,6,1.0,5.0,3.0,3,1,Serious,441298.545,4481180.389,2,2,5,46,40.47923723947586,-3.692558341674432
49840,1,19,10.0,6,2.0,5.0,1.0,3,1,Slight,439132.19,4481208.05,2,2,2,22,40.479330452866,-3.7181177291741263
49841,1,19,10.0,6,2.0,5.0,3.0,4,2,Serious,439132.19,4481208.05,2,2,2,22,40.479330452866,-3.7181177291741263
36561,2,19,10.0,6,1.0,5.0,1.0,2,2,Slight,439380.774,4481274.43,2,3,1,37,40.47994661109132,-3.715191501260013
36562,2,19,10.0,6,1.0,5.0,2.0,2,1,Slight,439380.774,4481274.43,2,3,1,37,40.47994661109132,-3.715191501260013
36563,2,19,10.0,6,1.0,5.0,3.0,4,1,Serious,439380.774,4481274.43,2,3,1,37,40.47994661109132,-3.715191501260013
4827,1,19,8.0,5,1.0,1.0,1.0,3,1,Serious,444961.775,4481296.613,2,2,7,10,40.48053511825358,-3.649352453381948
4828,1,19,8.0,5,1.0,1.0,1.0,3,1,Slight,444961.775,4481296.613,2,2,7,10,40.48053511825358,-3.649352453381948
49734,1,3,10.0,2,1.0,5.0,1.0,2,1,Slight,439903.99,4481307.91,2,6,7,21,40.48028624199534,-3.709022171925289
49735,1,3,10.0,2,1.0,5.0,1.0,3,2,Slight,439903.99,4481307.91,2,6,7,21,40.48028624199534,-3.709022171925289
49736,1,3,10.0,2,1.0,5.0,2.0,1,1,Slight,439903.99,4481307.91,2,6,7,21,40.48028624199534,-3.709022171925289
49737,1,3,10.0,2,1.0,5.0,2.0,2,1,Serious,439903.99,4481307.91,2,6,7,21,40.48028624199534,-3.709022171925289
49738,1,3,10.0,2,1.0,5.0,2.0,2,1,Slight,439903.99,4481307.91,2,6,7,21,40.48028624199534,-3.709022171925289
27985,1,9,10.0,6,2.0,5.0,1.0,2,1,Slight,440239.69,4481395.445,2,2,2,4,40.48109901721141,-3.7050700662818135
27986,1,9,10.0,6,2.0,5.0,3.0,3,2,Serious,440239.69,4481395.445,2,2,2,4,40.48109901721141,-3.7050700662818135
52463,2,19,10.0,2,1.0,4.0,1.0,3,2,Serious,438183.98,4481425.88,2,2,1,28,40.48122269084463,-3.729325082898079
52464,2,19,10.0,2,1.0,5.0,1.0,3,1,Slight,438183.98,4481425.88,2,2,1,28,40.48122269084463,-3.729325082898079
8237,1,9,10.0,2,4.0,9.0,1.0,3,1,Slight,440194.804,4481469.075,2,2,3,17,40.48175907155394,-3.705606551871913
8238,1,9,10.0,2,4.0,5.0,1.0,3,1,Slight,440194.804,4481469.075,2,2,3,17,40.48175907155394,-3.705606551871913
40487,2,9,10.0,2,1.0,4.0,1.0,3,1,Serious,440200.023,4481472.486,2,3,3,48,40.48179017497887,-3.705545302095029
40488,2,9,10.0,2,1.0,5.0,1.0,2,2,Slight,440200.023,4481472.486,1,3,3,48,40.48179017497887,-3.705545302095029
40489,2,9,10.0,2,1.0,5.0,2.0,2,2,Slight,440200.023,4481472.486,1,3,3,48,40.48179017497887,-3.705545302095029
43963,2,16,8.0,4,3.0,5.0,1.0,2,2,Slight,445041.64,4481485.36,2,2,7,5,40.48224073032506,-3.648426607621092
43964,2,16,8.0,4,3.0,5.0,1.0,3,1,Slight,445041.64,4481485.36,2,2,7,5,40.48224073032506,-3.648426607621092
49261,2,16,8.0,5,1.0,1.0,1.0,3,1,Slight,445041.64,4481485.36,2,2,5,20,40.48224073032506,-3.648426607621092
49262,2,16,8.0,5,1.0,1.0,1.0,3,1,Serious,445041.64,4481485.36,2,2,5,20,40.48224073032506,-3.648426607621092
51161,2,16,8.0,3,1.0,3.0,1.0,3,1,Slight,445041.64,4481485.36,1,1,1,25,40.48224073032506,-3.648426607621092
54553,1,16,8.0,6,1.0,5.0,1.0,4,2,Slight,445041.64,4481485.36,2,2,2,35,40.48224073032506,-3.648426607621092
54554,1,16,8.0,6,1.0,5.0,3.0,3,1,Slight,445041.64,4481485.36,2,2,2,35,40.48224073032506,-3.648426607621092
20497,1,9,10.0,6,2.0,5.0,1.0,3,1,Slight,440290.765,4481491.984,1,2,1,42,40.48197235041877,-3.7044766029017855
20498,1,9,10.0,6,2.0,5.0,3.0,3,1,Serious,440290.765,4481491.984,2,2,1,42,40.48197235041877,-3.7044766029017855
38099,1,9,10.0,8,1.0,9.0,1.0,3,1,Slight,440284.502,4481505.852,2,4,3,41,40.48209682805665,-3.704551797496458
38100,1,9,10.0,8,1.0,5.0,1.0,3,2,Slight,440284.502,4481505.852,2,4,3,41,40.48209682805665,-3.704551797496458
38101,1,9,10.0,8,1.0,5.0,1.0,3,1,Slight,440284.502,4481505.852,2,4,3,41,40.48209682805665,-3.704551797496458
40040,2,9,10.0,6,1.0,4.0,1.0,3,1,Slight,440288.379,4481500.111,2,2,2,47,40.482045389839406,-3.704505517398234
40041,2,9,10.0,6,1.0,4.0,3.0,2,2,Fatal,440288.379,4481500.111,2,2,2,47,40.482045389839406,-3.704505517398234
37345,2,19,10.0,2,1.0,3.0,1.0,3,1,Serious,439601.365,4481512.656,2,2,3,39,40.482108709359416,-3.7126118319969135
37346,2,19,10.0,2,1.0,5.0,1.0,3,1,Slight,439601.365,4481512.656,2,2,3,39,40.482108709359416,-3.7126118319969135
9656,1,18,10.0,4,1.0,5.0,1.0,3,1,Slight,442081.147,4481541.456,2,2,5,19,40.48254483297841,-3.6833588325698
9657,1,18,10.0,4,1.0,5.0,1.0,3,2,Slight,442081.147,4481541.456,2,2,5,19,40.48254483297841,-3.6833588325698
31698,2,3,10.0,6,2.0,9.0,1.0,2,1,Serious,442091.362,4481540.785,2,4,3,16,40.48253950083634,-3.683238257165153
31699,2,3,10.0,6,2.0,5.0,1.0,2,2,Slight,442091.362,4481540.785,2,4,3,16,40.48253950083634,-3.683238257165153
31700,2,3,10.0,6,2.0,5.0,3.0,3,1,Fatal,442091.362,4481540.785,2,4,3,16,40.48253950083634,-3.683238257165153
31701,2,3,10.0,6,2.0,12.0,1.0,3,1,Slight,442091.362,4481540.785,2,4,3,16,40.48253950083634,-3.683238257165153
20028,1,11,10.0,6,1.0,4.0,1.0,3,1,Slight,441536.472,4481642.226,2,2,2,41,40.483414435671946,-3.689794063784268
20029,1,11,10.0,6,1.0,4.0,3.0,4,1,Serious,441536.472,4481642.226,2,2,2,41,40.483414435671946,-3.689794063784268
44089,1,18,7.0,1,1.0,4.0,1.0,2,1,Slight,442604.04,4481674.37,2,1,7,6,40.48377848835662,-3.677201894299156
46928,1,18,7.0,7,2.0,5.0,1.0,3,1,Slight,442604.04,4481674.37,2,2,5,14,40.48377848835662,-3.677201894299156
46929,1,18,7.0,7,2.0,5.0,1.0,3,2,Slight,442604.04,4481674.37,2,2,5,14,40.48377848835662,-3.677201894299156
48781,2,18,7.0,3,1.0,3.0,1.0,3,1,Serious,442604.04,4481674.37,1,1,4,19,40.48377848835662,-3.677201894299156
50428,1,18,7.0,0,1.0,4.0,1.0,3,1,Slight,442604.04,4481674.37,2,2,3,23,40.48377848835662,-3.677201894299156
50429,1,18,7.0,0,1.0,5.0,1.0,3,1,Slight,442604.04,4481674.37,2,2,3,23,40.48377848835662,-3.677201894299156
50629,1,18,7.0,4,1.0,5.0,1.0,3,1,Slight,442604.04,4481674.37,2,6,6,23,40.48377848835662,-3.677201894299156
50630,1,18,7.0,4,1.0,5.0,1.0,3,2,Slight,442604.04,4481674.37,2,6,6,23,40.48377848835662,-3.677201894299156
50631,1,18,7.0,4,1.0,5.0,2.0,1,1,Slight,442604.04,4481674.37,2,6,6,23,40.48377848835662,-3.677201894299156
50632,1,18,7.0,4,1.0,5.0,2.0,2,1,Slight,442604.04,4481674.37,2,6,6,23,40.48377848835662,-3.677201894299156
50633,1,18,7.0,4,1.0,5.0,2.0,3,2,Slight,442604.04,4481674.37,2,6,6,23,40.48377848835662,-3.677201894299156
50634,1,18,7.0,4,1.0,5.0,2.0,3,1,Slight,442604.04,4481674.37,2,6,6,23,40.48377848835662,-3.677201894299156
14101,2,18,10.0,1,1.0,4.0,1.0,3,1,Serious,442714.896,4481686.572,2,1,7,27,40.48389606513132,-3.675895118599833
52962,1,19,10.0,6,1.0,6.0,1.0,3,1,Slight,439991.95,4481713.02,2,2,4,29,40.48394198025001,-3.708022824462457
52963,1,19,10.0,6,1.0,6.0,3.0,4,1,Serious,439991.95,4481713.02,2,2,4,29,40.48394198025001,-3.708022824462457
19778,2,19,10.0,2,3.0,3.0,1.0,3,1,Slight,440069.018,4481727.45,1,6,6,40,40.484077537471336,-3.7071149446743177
19779,2,19,10.0,2,3.0,3.0,2.0,3,2,Serious,440069.018,4481727.45,2,6,6,40,40.484077537471336,-3.7071149446743177
19780,2,19,10.0,2,3.0,5.0,1.0,3,1,Slight,440069.018,4481727.45,2,6,6,40,40.484077537471336,-3.7071149446743177
19781,2,19,10.0,2,3.0,5.0,2.0,2,1,Slight,440069.018,4481727.45,2,6,6,40,40.484077537471336,-3.7071149446743177
43639,2,18,10.0,4,2.0,3.0,1.0,2,1,Slight,440719.69,4481739.01,2,3,4,5,40.48422838718984,-3.6994394089724576
43640,2,18,10.0,4,2.0,5.0,1.0,3,1,Slight,440719.69,4481739.01,2,3,4,5,40.48422838718984,-3.6994394089724576
43641,2,18,10.0,4,2.0,5.0,2.0,3,2,Slight,440719.69,4481739.01,2,3,4,5,40.48422838718984,-3.6994394089724576
44111,2,18,10.0,2,1.0,5.0,1.0,3,1,Slight,440719.69,4481739.01,2,3,7,6,40.48422838718984,-3.6994394089724576
44112,2,18,10.0,2,1.0,5.0,1.0,4,1,Slight,440719.69,4481739.01,2,3,7,6,40.48422838718984,-3.6994394089724576
44113,2,18,10.0,2,1.0,5.0,2.0,3,2,Slight,440719.69,4481739.01,2,3,7,6,40.48422838718984,-3.6994394089724576
45511,1,18,10.0,4,1.0,4.0,1.0,3,1,Serious,440719.69,4481739.01,2,2,1,11,40.48422838718984,-3.6994394089724576
45512,1,18,10.0,4,1.0,5.0,1.0,3,1,Slight,440719.69,4481739.01,2,2,1,11,40.48422838718984,-3.6994394089724576
45671,1,0,10.0,4,1.0,4.0,1.0,3,1,Slight,440719.69,4481739.01,2,2,3,11,40.48422838718984,-3.6994394089724576
45672,1,0,10.0,4,1.0,5.0,1.0,4,1,Slight,440719.69,4481739.01,2,2,3,11,40.48422838718984,-3.6994394089724576
46063,2,0,10.0,0,1.0,6.0,1.0,3,1,Slight,440719.69,4481739.01,2,4,3,12,40.48422838718984,-3.6994394089724576
46064,2,0,10.0,0,1.0,6.0,2.0,3,1,Slight,440719.69,4481739.01,2,4,3,12,40.48422838718984,-3.6994394089724576
46065,2,0,10.0,0,1.0,6.0,2.0,3,2,Slight,440719.69,4481739.01,2,4,3,12,40.48422838718984,-3.6994394089724576
46066,2,0,10.0,0,1.0,5.0,1.0,3,2,Slight,440719.69,4481739.01,2,4,3,12,40.48422838718984,-3.6994394089724576
50648,2,0,10.0,8,1.0,5.0,1.0,3,1,Slight,440719.69,4481739.01,2,8,6,23,40.48422838718984,-3.6994394089724576
50649,2,0,10.0,8,1.0,5.0,2.0,3,2,Slight,440719.69,4481739.01,2,8,6,23,40.48422838718984,-3.6994394089724576
50650,2,0,10.0,8,1.0,5.0,2.0,3,1,Slight,440719.69,4481739.01,2,8,6,23,40.48422838718984,-3.6994394089724576
50651,2,0,10.0,8,1.0,5.0,2.0,1,2,Slight,440719.69,4481739.01,2,8,6,23,40.48422838718984,-3.6994394089724576
54014,1,0,10.0,0,1.0,5.0,1.0,2,2,Slight,440719.69,4481739.01,2,4,1,33,40.48422838718984,-3.6994394089724576
54015,1,0,10.0,0,1.0,5.0,1.0,4,1,Slight,440719.69,4481739.01,2,4,1,33,40.48422838718984,-3.6994394089724576
54016,1,0,10.0,0,1.0,5.0,2.0,2,2,Slight,440719.69,4481739.01,2,4,1,33,40.48422838718984,-3.6994394089724576
54017,1,0,10.0,0,1.0,5.0,2.0,4,2,Slight,440719.69,4481739.01,2,4,1,33,40.48422838718984,-3.6994394089724576
38084,1,18,12.0,3,1.0,3.0,1.0,3,1,Serious,442902.895,4481773.269,2,2,4,41,40.484690018329125,-3.673684911566017
38085,1,18,12.0,3,1.0,3.0,2.0,3,1,Slight,442902.895,4481773.269,2,2,4,41,40.484690018329125,-3.673684911566017
4968,1,19,10.0,6,1.0,5.0,1.0,2,2,Slight,441055.547,4481809.767,2,2,2,11,40.48488970557899,-3.695483540111517
4969,1,19,10.0,6,1.0,5.0,3.0,4,2,Serious,441055.547,4481809.767,2,2,2,11,40.48488970557899,-3.695483540111517
7213,1,19,10.0,6,3.0,5.0,1.0,3,2,Slight,440652.838,4481847.346,2,2,1,15,40.485199542204256,-3.700238271998516
7214,1,19,10.0,6,3.0,5.0,3.0,4,1,Serious,440652.838,4481847.346,2,2,1,15,40.485199542204256,-3.700238271998516
36901,2,18,10.0,1,1.0,5.0,1.0,3,1,Slight,441270.8,4481886.961,2,2,7,37,40.48560035335071,-3.6929511058660736
36902,2,18,10.0,1,1.0,5.0,1.0,3,1,Serious,441270.8,4481886.961,1,2,7,37,40.48560035335071,-3.6929511058660736
33753,1,18,10.0,3,1.0,3.0,1.0,3,1,Serious,441001.565,4481968.845,2,1,2,27,40.48631890602814,-3.696135233069453
35877,2,17,8.0,1,1.0,1.0,1.0,3,1,Serious,445290.444,4482029.464,2,1,1,34,40.4871587076645,-3.645538227032056
32961,2,17,8.0,2,3.0,4.0,1.0,2,1,Serious,445584.889,4482047.843,2,3,5,24,40.48734362676372,-3.642065747351116
32962,2,17,8.0,2,3.0,5.0,1.0,2,1,Slight,445584.889,4482047.843,2,3,5,24,40.48734362676372,-3.642065747351116
32963,2,17,8.0,2,3.0,5.0,2.0,2,2,Slight,445584.889,4482047.843,2,3,5,24,40.48734362676372,-3.642065747351116
35918,2,19,10.0,6,1.0,6.0,1.0,3,1,Slight,439063.401,4482092.394,2,2,3,34,40.48729187687838,-3.719014242725855
35919,2,19,10.0,6,1.0,6.0,3.0,3,2,Serious,439063.401,4482092.394,2,2,3,34,40.48729187687838,-3.719014242725855
34661,1,9,8.0,3,1.0,1.0,1.0,4,1,Serious,448435.841,4482482.055,2,1,1,30,40.4914372175488,-3.608463397910757
36730,1,17,8.0,1,1.0,5.0,1.0,4,2,Serious,443836.113,4482492.643,2,2,4,37,40.49123410849384,-3.662738384988856
36731,1,17,8.0,1,1.0,5.0,2.0,3,2,Slight,443836.113,4482492.643,2,2,4,37,40.49123410849384,-3.662738384988856
44936,1,9,10.0,2,1.0,5.0,1.0,3,1,Slight,438695.72,4482572.96,2,2,3,9,40.49159389843005,-3.7233988088089474
44937,1,9,10.0,2,1.0,5.0,1.0,3,2,Slight,438695.72,4482572.96,2,2,3,9,40.49159389843005,-3.7233988088089474
46865,1,9,10.0,2,1.0,6.0,1.0,3,1,Slight,438695.72,4482572.96,2,5,4,14,40.49159389843005,-3.7233988088089474
46866,1,9,10.0,2,1.0,6.0,2.0,3,2,Slight,438695.72,4482572.96,2,5,4,14,40.49159389843005,-3.7233988088089474
46867,1,9,10.0,2,1.0,6.0,2.0,4,1,Slight,438695.72,4482572.96,2,5,4,14,40.49159389843005,-3.7233988088089474
46868,1,9,10.0,2,1.0,5.0,1.0,3,1,Slight,438695.72,4482572.96,2,5,4,14,40.49159389843005,-3.7233988088089474
47665,2,9,10.0,10,1.0,4.0,1.0,3,1,Serious,438695.72,4482572.96,2,1,6,16,40.49159389843005,-3.7233988088089474
49215,1,9,10.0,2,7.0,1.0,1.0,4,1,Slight,438695.72,4482572.96,2,2,4,20,40.49159389843005,-3.7233988088089474
49216,1,9,10.0,2,7.0,5.0,1.0,3,1,Slight,438695.72,4482572.96,2,2,4,20,40.49159389843005,-3.7233988088089474
38191,1,17,8.0,10,1.0,4.0,1.0,3,1,Serious,445490.345,4482624.766,2,1,6,41,40.49253461712805,-3.6432308647707594
48841,1,19,10.0,2,1.0,1.0,1.0,3,1,Serious,439727.38,4482775.99,2,2,5,19,40.49349841564749,-3.711245290397808
48842,1,19,10.0,2,1.0,5.0,1.0,3,2,Slight,439727.38,4482775.99,2,2,5,19,40.49349841564749,-3.711245290397808
28331,1,17,8.0,4,2.0,1.0,1.0,3,1,Serious,445638.275,4482807.779,2,2,7,4,40.49419298555007,-3.641501049840013
28332,1,17,8.0,4,2.0,5.0,1.0,2,2,Slight,445638.275,4482807.779,2,2,7,4,40.49419298555007,-3.641501049840013
6517,2,17,8.0,2,1.0,1.0,1.0,3,1,Serious,448103.816,4482908.438,2,2,6,13,40.495257603267895,-3.6124160430204526
6518,2,17,8.0,2,1.0,5.0,1.0,3,2,Slight,448103.816,4482908.438,2,2,6,13,40.495257603267895,-3.6124160430204526
9946,1,17,8.0,2,1.0,5.0,1.0,3,2,Slight,448100.386,4482908.363,2,2,3,19,40.49525671314063,-3.612456511396294
9947,1,17,8.0,2,1.0,5.0,1.0,3,1,Slight,448100.386,4482908.363,2,2,3,19,40.49525671314063,-3.612456511396294
43503,2,17,10.0,1,7.0,4.0,1.0,3,1,Serious,440369.53,4483054.87,2,2,1,5,40.49605704805407,-3.70369440977923
43504,2,17,10.0,1,7.0,4.0,2.0,2,2,Serious,440369.53,4483054.87,2,2,1,5,40.49605704805407,-3.70369440977923
41569,1,19,8.0,2,1.0,4.0,1.0,3,1,Serious,443750.963,4483060.208,2,3,6,50,40.49634120983584,-3.6637934818166937
41570,1,19,8.0,2,1.0,5.0,1.0,3,1,Slight,443750.963,4483060.208,2,3,6,50,40.49634120983584,-3.6637934818166937
41571,1,19,8.0,2,1.0,5.0,2.0,3,2,Slight,443750.963,4483060.208,2,3,6,50,40.49634120983584,-3.6637934818166937
38394,2,17,10.0,6,1.0,5.0,1.0,3,2,Slight,439355.534,4483128.768,2,2,4,42,40.49664926832464,-3.7156666903635
